Date,Close,Market Return,Short MA,Long MA,Signal,Position,Position Change,Trading Cost,Strategy Return,Buy Hold Growth,Strategy Growth
2014-08-04,7683.64990234375,0.01066080073217135,7667.437524414063,7580.940029296875,1,1.0,0.0,0.0,0.01066080073217135,1.468531328221625,1.0453623862341248
2014-08-05,7746.5498046875,0.008186200977814417,7665.40751953125,7588.690029296875,1,1.0,0.0,0.0,0.008186200977814417,1.480553020816664,1.053919932822485
2014-08-06,7672.0498046875,-0.009617184666510403,7667.85,7595.771025390625,1,1.0,0.0,0.0,-0.009617184666510403,1.4663142690069102,1.043784190204815
2014-08-07,7649.25,-0.0029718009225604414,7671.0625,7602.16302734375,1,1.0,0.0,0.0,-0.0029718009225604414,1.4619566749095119,1.0406822713854105
2014-08-08,7568.5498046875,-0.010550079460404649,7671.102490234375,7608.821025390625,1,1.0,0.0,0.0,-0.010550079460404649,1.4465329158215476,1.02970299072926
2014-08-11,7625.9501953125,0.007584067239598591,7679.419995117188,7616.741025390625,1,1.0,0.0,0.0,0.007584067239598591,1.457503518719431,1.0375123274477664
2014-08-12,7727.0498046875,0.013257313093540057,7693.064990234375,7624.032021484375,1,1.0,0.0,0.0,0.013257313093540057,1.4768260992020308,1.051266953211149
2014-08-13,7739.5498046875,0.0016176937273546521,7703.709985351563,7630.506015625,1,1.0,0.0,0.0,0.0016176937273546521,1.4792151515191037,1.0529675811671337
2014-08-14,7791.7001953125,0.006738168490551644,7712.075,7638.29501953125,1,1.0,0.0,0.0,0.006738168490551644,1.4891823524438164,1.0600626541441265
2014-08-18,7874.25,0.010594581749585608,7723.764990234375,7646.298017578125,1,1.0,0.0,0.0,0.010594581749585608,1.5049596166168226,1.0712935745931391
2014-08-19,7897.5,0.0029526621583007007,7735.444995117187,7652.58001953125,1,1.0,0.0,0.0,0.0029526621583007007,1.5094032539265778,1.074456742591271
2014-08-20,7875.2998046875,-0.002811040875276949,7744.999975585937,7656.994013671875,1,1.0,0.0,0.0,-0.002811040875276949,1.5051602596825142,1.07143640076913
2014-08-21,7891.10009765625,0.0020063100276317414,7751.1624755859375,7661.688017578125,1,1.0,0.0,0.0,0.0020063100276317414,1.508180077804708,1.0735860343639627
2014-08-22,7913.2001953125,0.002800635828053233,7757.034985351563,7667.41501953125,1,1.0,0.0,0.0,0.002800635828053233,1.5124039409657641,1.0765927578763
2014-08-25,7906.2998046875,-0.0008720101166007632,7760.819970703125,7672.543017578125,1,1.0,0.0,0.0,-0.0008720101166007632,1.511085109428855,1.0756539580999727
2014-08-26,7904.75,-0.0001960214924535686,7766.5349609375,7679.796015625,1,1.0,0.0,0.0,-0.0001960214924535686,1.5107889042704805,1.0754431068057424
2014-08-27,7936.0498046875,0.003959619809291937,7775.90244140625,7687.846015625,1,1.0,0.0,0.0,0.003959619809291937,1.5167710539434884,1.0797014526352169
2014-08-28,7954.35009765625,0.002305970025281434,7784.049951171875,7694.299013671875,1,1.0,0.0,0.0,0.002305970025281434,1.5202686825290967,1.0821912118212464
2014-09-01,8027.7001953125,0.009221381603238932,7799.369970703125,7703.689013671875,1,1.0,0.0,0.0,0.009221381603238932,1.534287660190151,1.0921705099531218
2014-09-02,8083.0498046875,0.006894827662761838,7823.3924560546875,7714.536005859375,1,1.0,0.0,0.0,0.006894827662761838,1.544866309192264,1.0997008373975994
2014-09-03,8114.60009765625,0.003903265936881173,7844.939965820313,7726.59900390625,1,1.0,0.0,0.0,0.003903265936881173,1.5508963332339696,1.103993262216973
2014-09-04,8095.9501953125,-0.0022983144109759435,7862.409985351563,7738.651005859375,1,1.0,0.0,0.0,-0.0022983144109759435,1.5473318858413683,1.1014559385927993
2014-09-05,8086.85009765625,-0.0011240308347646444,7883.15,7748.78400390625,1,1.0,0.0,0.0,-0.0011240308347646444,1.5455926370900681,1.1002178681546864
2014-09-08,8173.89990234375,0.010764364818970584,7909.382495117187,7760.877001953125,1,1.0,0.0,0.0,0.010764364818970584,1.5622299600972205,1.1120610146678536
2014-09-09,8152.9501953125,-0.002563000193486986,7938.602514648437,7774.072001953125,1,1.0,0.0,0.0,-0.002563000193486986,1.55822596440722,1.1092108020720906
2014-09-10,8094.10009765625,-0.007218257961404628,7962.010009765625,7785.7780078125,1,1.0,0.0,0.0,-0.007218257961404628,1.5469782874339701,1.1012042323691578
2014-09-11,8085.7001953125,-0.001037780882668149,7979.942529296875,7795.265009765625,1,1.0,0.0,0.0,-0.001037780882668149,1.5453728629413686,1.1000614236688917
2014-09-12,8105.5,0.0024487433628788136,7998.2400390625,7804.681005859375,1,1.0,0.0,0.0,0.0024487433628788136,1.5491570844826692,1.1027551917788598
2014-09-15,8042.0,-0.007834186663376763,8010.755029296875,7811.0180078125,1,1.0,0.0,0.0,-0.007834186663376763,1.5370206987119395,1.0941160017624565
2014-09-16,7932.89990234375,-0.013566289188790104,8013.687524414063,7815.380009765625,1,1.0,0.0,0.0,-0.013566289188790104,1.516169031424057,1.0792729076764642
2014-09-17,7975.5,0.005370053597129498,8017.5875244140625,7819.8580078125,1,1.0,0.0,0.0,0.005370053597129498,1.524310940385112,1.0850686610366167
2014-09-18,8114.75,0.01745972039370569,8029.560034179687,7826.410009765625,1,1.0,0.0,0.0,0.01745972039370569,1.5509249831973027,1.1040136564662886
2014-09-19,8121.4501953125,0.000825681051480398,8041.0775390625,7836.375009765625,1,1.0,0.0,0.0,0.000825681051480398,1.5522055525681961,1.1049252196230084
2014-09-22,8146.2998046875,0.0030597502634865936,8052.73251953125,7847.601005859375,1,1.0,0.0,0.0,0.0030597502634865936,1.556954913916652,1.108306014854883
2014-09-23,8017.5498046875,-0.015804721540682243,8058.29501953125,7856.597001953125,1,1.0,0.0,0.0,-0.015804721540682243,1.5323476750508025,1.0907895469082383
2014-09-24,8002.39990234375,-0.0018895925454548435,8063.177514648438,7867.452998046875,1,1.0,0.0,0.0,-0.0018895925454548435,1.5294521623069814,1.0887283991117405
2014-09-25,7911.85009765625,-0.011315331124726713,8061.967529296875,7876.607001953125,1,1.0,0.0,0.0,-0.011315331124726713,1.5121459046510486,1.0764090767708976
2014-09-26,7968.85009765625,0.007204383209546084,8062.692529296875,7885.451005859375,1,1.0,0.0,0.0,0.007204383209546084,1.5230399832169004,1.0841639402501888
2014-09-29,7958.89990234375,-0.0012486362763213243,8059.252514648438,7892.141005859375,1,1.0,0.0,0.0,-0.0012486362763213243,1.521138260243568,1.082810213824913
2014-09-30,7964.7998046875,0.0007412962113033661,8053.340014648437,7898.627998046875,1,1.0,0.0,0.0,0.0007412962113033661,1.522265874272755,1.083612896933982
2014-10-01,7945.5498046875,-0.002416884350146642,8044.8875,7904.26099609375,1,1.0,0.0,0.0,-0.002416884350146642,1.518586733704463,1.0809939298817652
2014-10-07,7852.39990234375,-0.011723531364537632,8032.709985351563,7907.624990234375,1,1.0,0.0,0.0,-0.011723531364537632,1.5007835345021079,1.0683208636399215
2014-10-08,7842.7001953125,-0.0012352538270948843,8020.502490234375,7909.1219921875,1,1.0,0.0,0.0,-0.0012352538270948843,1.4989296858974732,1.067001216204545
2014-10-09,7960.5498046875,0.01502666255755103,8009.834985351563,7912.41798828125,1,1.0,0.0,0.0,0.01502666255755103,1.5214535964849505,1.0830346834289473
2014-10-10,7859.9501953125,-0.012637269013223484,7995.184985351562,7913.004990234375,1,1.0,0.0,0.0,-0.012637269013223484,1.502226578095034,1.0693480827838042
2014-10-13,7884.25,0.0030915977943464235,7984.69248046875,7914.880986328125,1,1.0,0.0,0.0,0.0030915977943464235,1.506870858470481,1.0726540769579271
2014-10-14,7864.0,-0.002568411706883933,7973.607470703125,7917.186982421875,1,1.0,0.0,0.0,-0.002568411706883933,1.5030005937168232,1.0698990596692317
2014-10-16,7748.2001953125,-0.014725305784270115,7955.74248046875,7916.32298828125,1,1.0,0.0,0.0,-0.014725305784270115,1.4808684503804035,1.0541444688572992
2014-10-17,7779.7001953125,0.0040654602625080916,7942.627490234375,7917.49099609375,1,1.0,0.0,0.0,0.0040654602625080916,1.486888862219427,1.0584300513063811
2014-10-20,7879.39990234375,0.012815366213124957,7939.952490234375,7923.0269921875,1,1.0,0.0,0.0,0.012815366213124957,1.5059438875069857,1.0719942200248491
2014-10-21,7927.75,0.006136266499415566,7937.564990234375,7927.908994140625,1,1.0,0.0,0.0,0.006136266499415566,1.5151847605338944,1.0785722622447547
2014-10-22,7995.89990234375,0.008596373793793965,7931.622485351562,7932.89599609375,0,1.0,0.0,0.0,0.008596373793793965,1.528209855102104,1.0878440725746286
2014-10-27,7991.7001953125,-0.0005252325670084268,7925.134985351562,7939.28900390625,0,0.0,1.0,0.0005,-0.0005,1.5274071895169812,1.0873001505383413
2014-10-28,8027.60009765625,0.00449214828714517,7919.2,7946.856005859375,0,0.0,0.0,0.0,0.0,1.5342685291071432,1.0873001505383413
2014-10-29,8090.4501953125,0.007829251194837239,7922.84501953125,7957.294013671875,0,0.0,0.0,0.0,0.0,1.5462807028218564,1.0873001505383413
2014-10-30,8169.2001953125,0.009733698137790459,7931.185034179687,7968.159013671875,0,0.0,0.0,0.0,0.0,1.5613317324194147,1.0873001505383413
2014-10-31,8322.2001953125,0.018728883653480688,7951.7025390625,7980.062021484375,0,0.0,0.0,0.0,0.0,1.5905737327803853,1.0873001505383413
2014-11-03,8324.150390625,0.0002343365055792468,7969.467553710938,7991.754033203125,0,0.0,0.0,0.0,0.0,1.5909464622707912,1.0873001505383413
2014-11-05,8338.2998046875,0.0016998027904968627,7988.437548828125,8002.686025390625,0,0.0,0.0,0.0,0.0,1.5936507575068901,1.0873001505383413
2014-11-07,8337.0,-0.00015588365949248395,8007.04755859375,8011.941025390625,0,0.0,0.0,0.0,-0.0,1.593402333394857,1.0873001505383413
2014-11-10,8344.25,0.000869617368358,8026.982568359375,8020.876025390625,1,0.0,0.0,0.0,0.0,1.5947879837387593,1.0873001505383413
2014-11-11,8362.650390625,0.002205158117865702,8052.495092773437,8030.623037109375,1,1.0,1.0,0.0005,0.001705158117865702,1.5983047434073756,1.0891541692165885
2014-11-12,8383.2998046875,0.0024692427756694,8079.525073242187,8040.46703125,1,1.0,0.0,0.0,0.0024692427756694,1.6022513458483525,1.0918435552805168
2014-11-13,8357.849609375,-0.0030358207275695825,8099.390063476562,8049.36001953125,1,1.0,0.0,0.0,-0.0030358207275695825,1.5973871980018497,1.088528913984133
2014-11-14,8389.900390625,0.0038348119131084157,8125.8875732421875,8059.03203125,1,1.0,0.0,0.0,0.0038348119131084157,1.603512877458594,1.0927032176312423
2014-11-17,8430.75,0.0048689027846677835,8153.212573242187,8069.55203125,1,1.0,0.0,0.0,0.0048689027846677835,1.611320225772903,1.0980234833703826
2014-11-18,8425.900390625,-0.0005752287014797464,8181.307592773437,8079.34904296875,1,1.0,0.0,0.0,-0.0005752287014797464,1.6103933481317636,1.0973918687478492
2014-11-19,8382.2998046875,-0.005174590716264804,8213.012573242188,8087.908037109375,1,1.0,0.0,0.0,-0.005174590716264804,1.6020602216629865,1.0917133149717222
2014-11-20,8401.900390625,0.00233833033823716,8244.122583007813,8095.392041015625,1,1.0,0.0,0.0,0.00233833033823716,1.605806367682984,1.094266101336778
2014-11-21,8477.349609375,0.008980018238991194,8274.020068359376,8103.278037109375,1,1.0,0.0,0.0,0.008980018238991194,1.6202265381530654,1.104092630885092
2014-11-24,8530.150390625,0.006228453901630848,8304.140087890624,8111.58904296875,1,1.0,0.0,0.0,0.006228453901630848,1.6303180444561507,1.11096942093969
2014-11-25,8463.099609375,-0.00786044538249775,8327.500073242187,8118.93203125,1,1.0,0.0,0.0,-0.00786044538249775,1.6175030185116026,1.1022367064847685
2014-11-26,8475.75,0.0014947703806991175,8351.702563476563,8126.710029296875,1,1.0,0.0,0.0,0.0014947703806991175,1.619920814114365,1.1038842972661413
2014-11-27,8494.2001953125,0.0021768215570894256,8375.032568359375,8133.11603515625,1,1.0,0.0,0.0,0.0021768215570894256,1.6234470926633071,1.1062872564009627
2014-11-28,8588.25,0.0110722378240391,8399.92255859375,8141.82203125,1,1.0,0.0,0.0,0.0110722378240391,1.64142228496802,1.118536332005538
2014-12-01,8555.900390625,-0.0037667288883066474,8419.257568359375,8151.058037109375,1,1.0,0.0,0.0,-0.0037667288883066474,1.6352394922293207,1.114323108891152
2014-12-02,8524.7001953125,-0.003646629096650922,8429.382568359375,8159.838037109375,1,1.0,0.0,0.0,-0.003646629096650922,1.6292763803169645,1.110259585819199
2014-12-03,8537.650390625,0.0015191379187295961,8440.057568359374,8168.481044921875,1,1.0,0.0,0.0,0.0015191379187295961,1.6317514758463945,1.11194622325565
2014-12-04,8564.400390625,0.0031331805328282947,8451.36259765625,8178.929052734375,1,1.0,0.0,0.0,0.0031331805328282947,1.6368640478049303,1.1154301515159066
2014-12-05,8538.2998046875,-0.003047567225613501,8461.427587890625,8191.03705078125,1,1.0,0.0,0.0,-0.003047567225613501,1.631875594580055,1.1120308031436856
2014-12-08,8438.25,-0.0117177666486451,8466.127587890625,8200.29205078125,1,1.0,0.0,0.0,-0.0117177666486451,1.612753657163147,1.0990002856863426
2014-12-09,8340.7001953125,-0.011560430739489869,8465.030078125,8204.8110546875,1,1.0,0.0,0.0,-0.011560430739489869,1.5941095302096533,1.086295369000986
2014-12-10,8355.650390625,0.0017924388795202972,8463.647607421875,8209.49505859375,1,1.0,0.0,0.0,0.0017924388795202972,1.5969668741098149,1.0882424870550262
2014-12-11,8292.900390625,-0.007509888167461565,8460.400146484375,8212.4270703125,1,1.0,0.0,0.0,-0.007509888167461565,1.5849738314781094,1.0800699076781628
2014-12-12,8224.099609375,-0.008296347237907065,8452.110107421875,8216.55806640625,1,1.0,0.0,0.0,-0.008296347237907065,1.571824338209171,1.0711092726828506
2014-12-15,8219.599609375,-0.0005471723609561385,8441.552587890625,8220.902060546876,1,1.0,0.0,0.0,-0.0005471723609561385,1.5709642793750247,1.0705231912932747
2014-12-16,8067.60009765625,-0.018492325531937692,8423.637573242188,8224.017060546876,1,1.0,0.0,0.0,-0.018492325531937692,1.5419134965217758,1.0507267279503907
2014-12-17,8029.7998046875,-0.004685444557388396,8406.012573242188,8225.2360546875,1,1.0,0.0,0.0,-0.004685444557388396,1.534688946321534,1.045803606121613
2014-12-18,8159.2998046875,0.01612742573288095,8393.882543945312,8229.244052734375,1,1.0,0.0,0.0,0.01612742573288095,1.559439528326408,1.0626697261105182
2014-12-19,8225.2001953125,0.008076721312181734,8381.275073242188,8234.452060546875,1,1.0,0.0,0.0,0.008076721312181734,1.5720346867999004,1.0712526133352054
2014-12-22,8324.0,0.012011841942012103,8370.967553710938,8242.021064453125,1,1.0,0.0,0.0,0.012011841942012103,1.5909177189851014,1.0841203304065552
2014-12-23,8267.0,-0.006847669389716482,8361.162573242187,8250.31306640625,1,1.0,0.0,0.0,-0.006847669389716482,1.5800236404192496,1.076696632805261
2014-12-24,8174.10009765625,-0.01123743829003876,8346.080078125,8256.941064453125,1,1.0,0.0,0.0,-0.01123743829003876,1.5622682222632358,1.0645973208370194
2014-12-26,8200.7001953125,0.0032541927965719086,8331.405078125,8261.744072265625,1,1.0,0.0,0.0,0.0032541927965719086,1.567352144258438,1.068061725769737
2014-12-29,8246.2998046875,0.005560453167287482,8314.307568359374,8269.471064453124,1,1.0,0.0,0.0,0.005560453167287482,1.5760673324532346,1.0740006329756517
2014-12-30,8248.25,0.00023649337990261365,8298.925048828125,8276.751064453125,1,1.0,0.0,0.0,0.00023649337990261365,1.5764400619436405,1.0742546270153617
2014-12-31,8282.7001953125,0.004176667209711216,8286.825048828125,8285.125068359375,1,1.0,0.0,0.0,0.004176667209711216,1.5830243274584357,1.0787414310908974
2015-01-02,8395.4501953125,0.013612710510011006,8279.7150390625,8298.070068359375,0,1.0,0.0,0.0,0.013612710510011006,1.6045735793584321,1.0934260259074928
2015-01-05,8378.400390625,-0.0020308386436523884,8270.4150390625,8310.044072265626,0,0.0,1.0,0.0005,-0.0005,1.6013149493268874,1.092879312894539
2015-01-06,8127.35009765625,-0.029963988501869876,8249.867553710938,8315.003076171875,0,0.0,0.0,0.0,-0.0,1.5533331665973842,1.092879312894539
2015-01-07,8102.10009765625,-0.0031067936900222026,8233.06005859375,8318.490078125,0,0.0,0.0,0.0,-0.0,1.5485072809168972,1.092879312894539
2015-01-08,8234.599609375,0.016353724358093125,8227.755029296875,8323.264072265625,0,0.0,0.0,0.0,0.0,1.5738311421555125,1.092879312894539
2015-01-09,8284.5,0.006059844193054609,8224.197509765625,8329.120068359374,0,0.0,0.0,0.0,0.0,1.583368313663152,1.092879312894539
2015-01-12,8323.0,0.004647232784114941,8225.702490234375,8335.02806640625,0,0.0,0.0,0.0,0.0,1.5907265947997362,1.092879312894539
2015-01-13,8299.400390625,-0.002835469106692301,8229.467529296875,8339.2070703125,0,0.0,0.0,0.0,-0.0,1.5862161386829878,1.092879312894539
2015-01-14,8277.5498046875,-0.0026327909136885097,8232.3650390625,8341.3740625,0,0.0,0.0,0.0,-0.0,1.5820399632459172,1.092879312894539
2015-01-15,8494.150390625,0.026167234392820093,8253.692553710938,8344.81306640625,0,0.0,0.0,0.0,0.0,1.6234375737829816,1.092879312894539
2015-01-16,8513.7998046875,0.0023132877520259942,8277.892553710937,8348.6060546875,0,0.0,0.0,0.0,0.0,1.6271930520385927,1.092879312894539
2015-01-19,8550.7001953125,0.004334185847861161,8297.462573242188,8352.8540625,0,0.0,0.0,0.0,0.0,1.6342456091364763,1.092879312894539
2015-01-20,8695.599609375,0.016945912118627948,8320.982543945312,8360.0260546875,0,0.0,0.0,0.0,0.0,1.6619393916091567,1.092879312894539
2015-01-21,8729.5,0.0038985684884169647,8341.257543945312,8367.7310546875,0,0.0,0.0,0.0,0.0,1.6684185761509431,1.092879312894539
2015-01-22,8761.400390625,0.0036543204794088346,8365.977563476563,8375.7060546875,0,0.0,0.0,0.0,0.0,1.6745155123219977,1.092879312894539
2015-01-23,8835.599609375,0.008468876599840858,8399.0525390625,8384.75205078125,1,0.0,0.0,0.0,0.0,1.688696777560372,1.092879312894539
2015-01-27,8910.5,0.00847711461998868,8434.542529296876,8395.80505859375,1,1.0,1.0,0.0005,0.007977114619988679,1.703012053702157,1.1015973364393135
2015-01-28,8914.2998046875,0.0004264412420740271,8467.942529296875,8406.293046875,1,1.0,0.0,0.0,0.0004264412420740271,1.7037382882776047,1.10206710297573
2015-01-29,8952.349609375,0.0042684008302582566,8503.147509765626,8416.7250390625,1,1.0,0.0,0.0,0.0042684008302582566,1.7110105262018316,1.106771167113072
2015-01-30,8808.900390625,-0.01602363904552817,8529.45751953125,8424.3850390625,1,1.0,0.0,0.0,-0.01602363904552817,1.6835939111268743,1.0890366654252541
2015-02-02,8797.400390625,-0.0013054977908750764,8549.555029296875,8432.68705078125,1,1.0,0.0,0.0,-0.0013054977908750764,1.6813959829951675,1.0876149304643594
2015-02-03,8756.5498046875,-0.004643483770618517,8568.4625,8439.7800390625,1,1.0,0.0,0.0,-0.004643483770618517,1.6735884480361463,1.0825646081860658
2015-02-04,8723.7001953125,-0.003751432939651078,8598.280004882812,8444.70705078125,1,1.0,0.0,0.0,-0.003751432939651078,1.667310093204764,1.0785034396556161
2015-02-05,8711.7001953125,-0.0013755630903555804,8628.760009765625,8448.338046875,1,1.0,0.0,0.0,-0.0013755630903555804,1.6650166029803741,1.0770198901312042
2015-02-06,8661.0498046875,-0.005814064934449137,8650.08251953125,8452.29705078125,1,1.0,0.0,0.0,-0.005814064934449137,1.6553360883337103,1.0707580265542882
2015-02-09,8526.349609375,-0.01555240973670402,8662.175,8453.30904296875,1,1.0,0.0,0.0,-0.01555240973670402,1.6295916232359915,1.0541051589964514
2015-02-10,8565.5498046875,0.0045975355349490155,8674.302490234375,8454.73603515625,1,1.0,0.0,0.0,0.0045975355349490155,1.6370837286312743,1.0589514449225106
2015-02-11,8627.400390625,0.007220854159723844,8690.702490234375,8455.51904296875,1,1.0,0.0,0.0,0.007220854159723844,1.6489048714829777,1.066597978868525
2015-02-12,8711.5498046875,0.009753739278629103,8712.402490234375,8458.63203125,1,1.0,0.0,0.0,0.009753739278629103,1.664987859694684,1.0770012974695213
2015-02-13,8805.5,0.0107845558389561,8727.969970703125,8464.24802734375,1,1.0,0.0,0.0,0.0107845558389561,1.6829440142387455,1.0886162781007096
2015-02-16,8809.349609375,0.00043718237181300523,8742.7474609375,8469.68201171875,1,1.0,0.0,0.0,0.00043718237181300523,1.683679767694519,1.0890922019471638
2015-02-18,8869.099609375,0.006782566551384539,8758.667431640624,8475.77599609375,1,1.0,0.0,0.0,0.006782566551384539,1.6950994377701267,1.0964790422874644
2015-02-19,8895.2998046875,0.0029540986646272582,8768.65244140625,8482.91599609375,1,1.0,0.0,0.0,0.0029540986646272582,1.7001069287556538,1.0997181495620776
2015-02-20,8833.599609375,-0.006936269340802492,8773.857421875,8490.82298828125,1,1.0,0.0,0.0,-0.006936269340802492,1.6883145291896402,1.0920902082777462
2015-02-23,8754.9501953125,-0.008903438863023694,8773.534912109375,8499.10798828125,1,1.0,0.0,0.0,-0.008903438863023694,1.6732827239974457,1.0823668498754384
2015-02-24,8762.099609375,0.0008166139044774035,8769.859912109376,8507.23697265625,1,1.0,0.0,0.0,0.0008166139044774035,1.674649149935984,1.083250725694792
2015-02-25,8767.25,0.0005878032497472763,8762.697412109375,8516.72396484375,1,1.0,0.0,0.0,0.0005878032497472763,1.6756335141485028,1.0838874639916465
2015-02-26,8683.849609375,-0.00951271956713906,8751.17490234375,8525.91896484375,1,1.0,0.0,0.0,-0.00951271956713906,1.6596936824311084,1.0735767465043564
2015-02-27,8844.599609375,0.018511375395821705,8745.78740234375,8538.41896484375,1,1.0,0.0,0.0,0.018511375395821705,1.6904168952286642,1.0934501286751235
2015-03-02,8956.75,0.01268009809128312,8753.1798828125,8556.201962890626,1,1.0,0.0,0.0,0.01268009809128312,1.711851547275326,1.1073151835646502
2015-03-03,8996.25,0.004410081781896391,8763.12236328125,8575.530966796876,1,1.0,0.0,0.0,0.004410081781896391,1.719400952597276,1.112198534082506
2015-03-04,8922.650390625,-0.008181143184660233,8771.427392578125,8590.797978515626,1,1.0,0.0,0.0,-0.008181143184660233,1.7053342872122366,1.1030994786254078
2015-03-05,8937.75,0.0016922784950608172,8782.1298828125,8605.048974609375,1,1.0,0.0,0.0,0.0016922784950608172,1.7082201877533758,1.1049662301509984
2015-03-09,8756.75,-0.02025118178512486,8784.382373046876,8613.703974609374,1,1.0,0.0,0.0,-0.02025118178512486,1.673626710202162,1.0825893581577863
2015-03-10,8712.0498046875,-0.005104655872612551,8786.932373046875,8622.604970703125,1,1.0,0.0,0.0,-0.005104655872612551,1.6650834217873673,1.0770631120330383
2015-03-11,8699.9501953125,-0.0013888361116221049,8795.61240234375,8633.12197265625,1,1.0,0.0,0.0,-0.0013888361116221049,1.6627708938023258,1.0755672478885507
2015-03-12,8776.0,0.008741406902360804,8806.134912109375,8644.62796875,1,1.0,0.0,0.0,0.008741406902360804,1.6773058507704541,1.084969218853197
2015-03-13,8647.75,-0.014613719234275346,8807.152392578126,8652.65697265625,1,1.0,0.0,0.0,-0.014613719234275346,1.6527941739972873,1.0691137833110453
2015-03-16,8633.150390625,-0.0016882552542568652,8803.232421875,8660.35498046875,1,1.0,0.0,0.0,-0.0016882552542568652,1.6500038355488313,1.067308846348972
2015-03-17,8723.2998046875,0.010442238346779709,8799.122412109375,8669.16697265625,1,1.0,0.0,0.0,0.010442238346779709,1.6672335688727329,1.0784539397121744
2015-03-18,8685.900390625,-0.004287301239194297,8792.949951171875,8674.9759765625,1,1.0,0.0,0.0,-0.004287301239194297,1.6600856363268786,1.0738302828000323
2015-03-19,8634.650390625,-0.00590036699653107,8781.227490234374,8680.1009765625,1,1.0,0.0,0.0,-0.00590036699653107,1.6502905218268802,1.0674942900395235
2015-03-20,8570.900390625,-0.0073830435647072035,8765.00751953125,8688.971982421876,1,1.0,0.0,0.0,-0.0073830435647072035,1.638106355009809,1.0596129331910855
2015-03-23,8550.900390625,-0.002333477124745964,8750.87255859375,8697.94798828125,1,1.0,0.0,0.0,-0.002333477124745964,1.6342838713024925,1.0571403506503991
2015-03-24,8542.9501953125,-0.000929749494125387,8740.27255859375,8704.115,1,1.0,0.0,0.0,-0.000929749494125387,1.6327643966998917,1.0561574749441625
2015-03-25,8530.7998046875,-0.0014222710360253243,8728.707568359376,8709.04099609375,1,1.0,0.0,0.0,-0.0014222710360253243,1.630442163189812,1.0546553327580677
2015-03-26,8342.150390625,-0.022113918786236364,8707.452587890624,8709.42400390625,0,1.0,0.0,0.0,-0.022113918786236364,1.594386697607377,1.0313327703819846
2015-03-27,8341.400390625,-8.990487642646094e-05,8690.330126953126,8710.26400390625,0,0.0,1.0,0.0005,-0.0005,1.5942433544683527,1.0308171039967937
2015-03-30,8492.2998046875,0.018090417315550278,8672.71513671875,8714.55900390625,0,0.0,0.0,0.0,0.0,1.623083882053228,1.0308171039967937
2015-03-31,8491.0,-0.0001530568535489385,8649.42763671875,8714.49599609375,0,0.0,0.0,0.0,-0.0,1.622835457941195,1.0308171039967937
2015-04-01,8586.25,0.011217759981156483,8628.92763671875,8715.945,0,0.0,0.0,0.0,0.0,1.6410400365972895,1.0308171039967937
2015-04-06,8659.900390625,0.00857771327704171,8615.79013671875,8718.12900390625,0,0.0,0.0,0.0,0.0,1.655116407507367,1.0308171039967937
2015-04-07,8660.2998046875,4.612224673294918e-05,8601.917626953125,8717.4230078125,0,0.0,0.0,0.0,0.0,1.6551927451946857,1.0308171039967937
2015-04-08,8714.400390625,0.006246964557533818,8599.800146484375,8717.121015625,0,0.0,0.0,0.0,0.0,1.6655326756098041,1.0308171039967937
2015-04-09,8778.2998046875,0.007332623152276119,8603.112646484375,8717.45900390625,0,0.0,0.0,0.0,0.0,1.677745399067853,1.0308171039967937
2015-04-10,8780.349609375,0.0002335081659441407,8607.1326171875,8716.35400390625,0,0.0,0.0,0.0,0.0,1.6781371663189106,1.0308171039967937
2015-04-13,8834.0,0.006110279546012176,8610.0326171875,8714.82400390625,0,0.0,0.0,0.0,0.0,1.688391053521672,1.0308171039967937
2015-04-16,8706.7001953125,-0.014410211080767454,8612.980126953125,8710.67201171875,0,0.0,0.0,0.0,-0.0,1.6640609820535452,1.0308171039967937
2015-04-17,8606.0,-0.01156582781691673,8611.622607421876,8703.74501953125,0,0.0,0.0,0.0,-0.0,1.6448147392582646,1.0308171039967937
2015-04-20,8448.099609375,-0.01834770981001632,8597.86259765625,8696.52900390625,0,0.0,0.0,0.0,-0.0,1.6146361557311164,1.0308171039967937
2015-04-21,8377.75,-0.008327270348106652,8582.455078125,8688.13599609375,0,0.0,0.0,0.0,-0.0,1.6011906439485157,1.0308171039967937
2015-04-22,8429.7001953125,0.006200972255378856,8572.207568359376,8681.59900390625,0,0.0,0.0,0.0,0.0,1.6111195827072127,1.0308171039967937
2015-04-23,8398.2998046875,-0.0037249712205020824,8563.5775390625,8675.09099609375,0,0.0,0.0,0.0,-0.0,1.605118208628841,1.0308171039967937
2015-04-24,8305.25,-0.011079600258562361,8551.29501953125,8666.9619921875,0,0.0,0.0,0.0,-0.0,1.5873341405094936,1.0308171039967937
2015-04-27,8213.7998046875,-0.011011130948797465,8534.8375,8658.0169921875,0,0.0,0.0,0.0,-0.0,1.5698557964288467,1.0308171039967937
2015-04-28,8285.599609375,0.008741362876475867,8522.577490234375,8653.2019921875,0,0.0,0.0,0.0,0.0,1.5835784756091702,1.0308171039967937
2015-04-29,8239.75,-0.005533650132347967,8517.457470703124,8646.68599609375,0,0.0,0.0,0.0,-0.0,1.574815506368032,1.0308171039967937
2015-04-30,8181.5,-0.007069389241178392,8509.462451171876,8637.76798828125,0,0.0,0.0,0.0,-0.0,1.563682522570473,1.0308171039967937
