Date,Close,Daily Return,Fast MA,Slow MA,Signal,Position,Position Change,Trading Cost,Strategy Return,Strategy Growth,Buy Hold Growth
2012-02-06,5361.64990234375,0.006721894914626825,5278.47001953125,4888.354990234375,1,1.0,0.0,0.0,0.006721894914626825,0.990220912649331,1.024740969802191
2012-02-07,5335.14990234375,-0.004942508459647055,5305.65,4898.810986328125,1,1.0,0.0,0.0,-0.004942508459647055,0.9853267374116422,1.0196761788899966
2012-02-08,5368.14990234375,0.006185393213694601,5332.13994140625,4912.04498046875,1,1.0,0.0,0.0,0.006185393213694601,0.9914213707265,1.025983277007069
2012-02-09,5412.35009765625,0.008233785590302078,5360.62998046875,4926.090986328125,1,1.0,0.0,0.0,0.008233785590302078,0.9995845217227054,1.0344310033291806
2012-02-10,5381.60009765625,-0.00568145065362935,5371.77998046875,4936.6969921875,1,1.0,0.0,0.0,-0.00568145065362935,0.9939054315884062,1.0285539346291817
2012-02-13,5390.2001953125,0.0015980558756112373,5377.4900390625,4948.398994140625,1,1.0,0.0,0.0,0.0015980558756112373,0.9954937480031579,1.0301976212877988
2012-02-14,5416.0498046875,0.004795667774543766,5393.67001953125,4960.078994140625,1,1.0,0.0,0.0,0.004795667774543766,1.0002678052902165,1.0351381068216203
2012-02-15,5531.9501953125,0.021399432206973046,5426.430078125,4971.98099609375,1,1.0,0.0,0.0,0.021399432206973046,1.0216729683783423,1.057289474563404
2012-02-16,5521.9501953125,-0.0018076807720491805,5448.35009765625,4981.417001953125,1,1.0,0.0,0.0,-0.0018076807720491805,1.0198261097980823,1.0553782327097458
2012-02-17,5564.2998046875,0.007669321141460017,5484.8900390625,4991.92,1,1.0,0.0,0.0,0.007669321141460017,1.0276474837425698,1.0634722673021033
2012-02-21,5607.14990234375,0.007700896637552246,5528.27998046875,5002.81099609375,1,1.0,0.0,0.0,0.007700896637552246,1.035561290794712,1.0716619573095
2012-02-22,5505.35009765625,-0.018155356368294795,5546.1400390625,5014.045,1,1.0,0.0,0.0,-0.018155356368294795,1.0167603065191226,1.0522055525682017
2012-02-23,5483.2998046875,-0.004005248090968361,5536.4099609375,5026.3769921875,1,1.0,0.0,0.0,-0.004005248090968361,1.0126879292424644,1.0479912082874716
2012-02-24,5429.2998046875,-0.00984808453366659,5517.8798828125,5039.670986328125,1,1.0,0.0,0.0,-0.00984808453366659,1.0027148929090608,1.0376705022777173
2012-02-27,5281.2001953125,-0.027277846997348587,5461.2599609375,5049.28298828125,1,1.0,0.0,0.0,-0.027277846997348587,0.9753629894783247,1.0093650850829239
2012-02-28,5375.5,0.01785575270772699,5414.92998046875,5061.52798828125,1,1.0,0.0,0.0,0.01785575270772699,0.992778829818719,1.0273880584339783
2012-02-29,5385.2001953125,0.001804519637708113,5390.9,5074.304990234375,1,1.0,0.0,0.0,0.001804519637708113,0.9945703187130278,1.0292420003609692
2012-03-01,5339.75,-0.008439833927076923,5362.1900390625,5088.06798828125,1,1.0,0.0,0.0,-0.008439833927076923,0.9861763103942899,1.0205553688071503
2012-03-02,5359.35009765625,0.0036706021173744663,5348.20009765625,5102.99298828125,1,1.0,0.0,0.0,0.0036706021173744663,0.9897961712473277,1.0243014215047916
2012-03-05,5280.35009765625,-0.014740593273529279,5348.030078125,5117.715986328125,1,1.0,0.0,0.0,-0.014740593273529279,0.9752059884632742,1.0092026108608916
2012-03-06,5222.39990234375,-0.010974688087106554,5317.41005859375,5128.300986328125,1,1.0,0.0,0.0,-0.010974688087106554,0.9645034069192113,0.9981269269899997
2012-03-07,5220.4501953125,-0.0003733354526096466,5284.46005859375,5138.03298828125,1,1.0,0.0,0.0,-0.0003733354526096466,0.9641433236032456,0.99775429082195
2012-03-09,5333.5498046875,0.02166472337511305,5283.22001953125,5150.423984375,1,1.0,0.0,0.0,0.02166472337511305,0.985031222003072,1.0193703615289396
2012-03-12,5359.5498046875,0.004874802139683609,5283.2599609375,5162.60498046875,1,1.0,0.0,0.0,0.004874802139683609,0.9898330543117477,1.024339590348451
2012-03-13,5429.5,0.013051505790900864,5313.08994140625,5177.078984375,1,1.0,0.0,0.0,0.013051505790900864,1.0027518661521226,1.0377087644437328
2012-03-14,5463.89990234375,0.006335740370890575,5361.38994140625,5193.431982421875,1,1.0,0.0,0.0,0.006335740370890575,1.0091050416324885,1.044283417755846
2012-03-15,5380.5,-0.015263804944152692,5393.39990234375,5208.555986328125,1,1.0,0.0,0.0,-0.015263804944152692,0.9937022591088491,1.0283436793608076
2012-03-16,5317.89990234375,-0.011634624599247245,5390.269921875,5219.60798828125,1,1.0,0.0,0.0,-0.011634624599247245,0.9821409063606937,1.016379286692436
2012-03-19,5257.0498046875,-0.011442505269689596,5369.769921875,5229.755986328125,1,1.0,0.0,0.0,-0.011442505269689596,0.9709027538640838,1.0047493613484544
2012-03-20,5274.85009765625,0.003385985225568655,5338.83994140625,5240.253984375,1,1.0,0.0,0.0,0.003385985225568655,0.9741902162441315,1.00815142784138
2012-03-21,5364.9501953125,0.01708107263489511,5319.05,5252.470986328125,1,1.0,0.0,0.0,0.01708107263489511,0.9908304300880016,1.0253717356073118
2012-03-22,5228.4501953125,-0.025442920256606216,5288.6400390625,5262.183994140625,1,1.0,0.0,0.0,-0.025442920256606216,0.9656208104674537,0.999283284304877
2012-03-23,5278.2001953125,0.009515247949497985,5280.70009765625,5270.757001953125,1,1.0,0.0,0.0,0.009515247949497985,0.9748089319042468,1.0087917125268266
2012-03-26,5184.25,-0.01779966500625274,5266.14013671875,5277.222998046875,0,1.0,0.0,0.0,-0.01779966500625274,0.9574576594712482,0.9908355579827651
2012-03-27,5243.14990234375,0.011361315975068731,5259.80009765625,5285.46099609375,0,0.0,1.0,0.0005,-0.0005,0.9569789306415126,1.0020927538363409
2012-03-28,5194.75,-0.009231073542664614,5225.76005859375,5292.03599609375,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.9928423619291064
2012-03-29,5178.85009765625,-0.0030607637217864303,5215.8400390625,5298.135,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.989803506046261
2012-03-30,5295.5498046875,0.022533903246989784,5219.3099609375,5304.7,0,0.0,0.0,0.0,0.0,0.9569789306415126,1.0121076424850388
2012-04-02,5317.89990234375,0.004220543377094987,5246.03994140625,5311.942001953125,0,0.0,0.0,0.0,0.0,0.9569789306415126,1.0163792866924364
2012-04-03,5358.5,0.0076346111062295385,5269.1099609375,5318.74400390625,0,0.0,0.0,0.0,0.0,0.9569789306415126,1.02413894728276
2012-04-04,5322.89990234375,-0.006643668499813349,5294.73994140625,5324.23,0,0.0,0.0,0.0,-0.0,0.9569789306415126,1.0173349076192655
2012-04-09,5234.39990234375,-0.016626275455796646,5305.84990234375,5327.992998046875,0,0.0,0.0,0.0,-0.0,0.9569789306415126,1.0004204172143902
2012-04-10,5243.60009765625,0.001757640891820289,5295.4599609375,5330.317998046875,0,0.0,0.0,0.0,0.0,0.9569789306415126,1.0021787970486982
2012-04-11,5226.85009765625,-0.0031943702204687563,5277.25,5331.68900390625,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.9989774669438206
2012-04-12,5276.85009765625,0.00956599081010956,5260.92001953125,5333.132001953125,0,0.0,0.0,0.0,0.0,0.9569789306415126,1.0085336762121118
2012-04-13,5207.4501953125,-0.01315176687974795,5237.830078125,5335.535009765625,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.9952696764121949
2012-04-16,5226.2001953125,0.003600610528522674,5236.19013671875,5336.074013671875,0,0.0,0.0,0.0,0.0,0.9569789306415126,0.998853254887804
2012-04-17,5289.7001953125,0.01215031908975761,5245.41015625,5337.154013671875,0,0.0,0.0,0.0,0.0,0.9569789306415126,1.0109896406585337
2012-04-18,5300.0,0.0019471433743309952,5260.04013671875,5337.756015625,0,0.0,0.0,0.0,0.0,0.9569789306415126,1.0129581824388592
2012-04-19,5332.39990234375,0.0061131891214623035,5271.15009765625,5337.88701171875,0,0.0,0.0,0.0,0.0,0.9569789306415126,1.0191505873802407
2012-04-20,5290.85009765625,-0.0077919521132009395,5287.830078125,5336.471015625,0,0.0,0.0,0.0,-0.0,0.9569789306415126,1.0112094148072333
2012-04-23,5200.60009765625,-0.01705775033013679,5282.71005859375,5333.78001953125,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.9939604570779678
2012-04-24,5222.64990234375,0.004239857761306753,5269.3,5330.87001953125,0,0.0,0.0,0.0,0.0,0.9569789306415126,0.9981747080363418
2012-04-25,5202.0,-0.003953912808607574,5249.7,5326.663017578125,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.9942280122730087
2012-04-26,5189.0,-0.002499038831218714,5221.02001953125,5322.811015625,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.991743397863253
2012-04-27,5190.60009765625,0.0003083633949219067,5200.97001953125,5318.819013671875,0,0.0,0.0,0.0,0.0,0.9569789306415126,0.9920492152243096
2012-04-30,5248.14990234375,0.011087312373281533,5210.47998046875,5315.461015625,0,0.0,0.0,0.0,0.0,0.9569789306415126,1.0030483747631702
2012-05-02,5239.14990234375,-0.0017148900407705225,5213.77998046875,5309.605009765625,0,0.0,0.0,0.0,-0.0,0.9569789306415126,1.0013282570948778
2012-05-03,5188.39990234375,-0.009686685997912892,5211.0599609375,5302.93400390625,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.9916287046875624
2012-05-04,5086.85009765625,-0.019572470626565863,5190.62998046875,5293.385009765625,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.9722200809926055
2012-05-07,5114.14990234375,0.005366740549338722,5175.33994140625,5283.525009765625,0,0.0,0.0,0.0,0.0,0.9569789306415126,0.9774377339241499
2012-05-08,4999.9501953125,-0.02233014464024874,5125.7,5273.41701171875,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.9556114079487866
2012-05-09,4974.7998046875,-0.005030128229792874,5072.82998046875,5263.24701171875,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.9508045600289513
2012-05-10,4965.7001953125,-0.0018291408161642542,5028.2900390625,5253.97501953125,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.9490654046000072
2012-05-11,4928.89990234375,-0.00741089705808029,4996.7,5246.929013671875,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.9420319785851312
2012-05-14,4907.7998046875,-0.004280893926495999,4955.42998046875,5237.575009765625,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.9379992396094411
2012-05-15,4942.7998046875,0.007131505235109747,4943.99990234375,5228.727001953125,0,0.0,0.0,0.0,0.0,0.9569789306415126,0.9446885860972448
2012-05-16,4858.25,-0.017105650244486403,4920.68994140625,5219.097001953125,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.928529073553507
2012-05-17,4870.2001953125,0.002459773645345553,4901.58994140625,5209.31400390625,0,0.0,0.0,0.0,0.0,0.9569789306415126,0.930813044897571
2012-05-18,4891.4501953125,0.004363270327255364,4894.1,5201.536005859375,0,0.0,0.0,0.0,0.0,0.9569789306415126,0.9348744338365947
2012-05-22,4860.5,-0.00632740681734012,4884.6400390625,5194.2980078125,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.92895910297058
2012-05-23,4835.64990234375,-0.00511266282404077,4863.21005859375,5186.602001953125,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.9242096482997681
2012-05-24,4921.39990234375,0.017732880115749916,4875.8400390625,5178.35900390625,0,0.0,0.0,0.0,0.0,0.9569789306415126,0.9405985471948873
2012-05-25,4920.39990234375,-0.0002031942170608314,4885.87998046875,5169.576005859375,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.9404074230095215
2012-05-28,4985.64990234375,0.013261117245555454,4904.719921875,5160.69900390625,0,0.0,0.0,0.0,0.0,0.9569789306415126,0.9528782761046415
2012-05-29,4990.10009765625,0.0008926008443568278,4930.63994140625,5151.2230078125,0,0.0,0.0,0.0,0.0,0.9569789306415126,0.9537288160584617
2012-05-30,4950.75,-0.007885632930435982,4953.6599609375,5142.6280078125,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.9462080606998454
2012-05-31,4924.25,-0.005352724334696801,4954.22998046875,5134.755009765625,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.9411432697876511
2012-06-01,4841.60009765625,-0.016784262038635367,4938.47001953125,5126.446015625,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.925346874531637
2012-06-04,4848.14990234375,0.001352818191380667,4910.97001953125,5117.91201171875,0,0.0,0.0,0.0,0.0,0.9569789306415126,0.9265987006168407
2012-06-05,4863.2998046875,0.0031248832335868393,4885.6099609375,5107.87900390625,0,0.0,0.0,0.0,0.0,0.9569789306415126,0.9294942133606616
2012-06-06,4997.10009765625,0.02751224443119593,4894.87998046875,5103.252001953125,0,0.0,0.0,0.0,0.0,0.9569789306415126,0.9550666853560223
2012-06-07,5049.64990234375,0.010516060046935394,4919.9599609375,5098.68099609375,0,0.0,0.0,0.0,0.0,0.9569789306415126,0.9651102239680538
2012-06-08,5068.35009765625,0.003703265706365144,4965.3099609375,5096.362998046875,0,0.0,0.0,0.0,0.0,0.9569789306415126,0.968684283563337
2012-06-11,5054.10009765625,-0.002811565840053043,5006.5,5092.582001953125,0,0.0,0.0,0.0,-0.0,0.9569789306415126,0.9659607639218741
2012-06-12,5115.89990234375,0.01222765744512233,5057.02001953125,5091.005,0,0.0,0.0,0.0,0.0,0.9569789306415126,0.9777722012485395
