Date,Close,Signal,Position,Position Change,Trading Cost,Strategy Return,Growth,Drawdown,Strategy
2010-09-21,6009.0498046875,1.0,1.0,0.0,0.0,0.004782183354259173,1.009081109384738,-0.0012086525404799708,63-Day Momentum
2010-09-21,6009.0498046875,0.0,0.0,0.0,0.0,0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-09-21,6009.0498046875,1.0,1.0,0.0,0.0,0.004782183354259173,1.0626681512574392,0.0,55/20 Breakout
2010-09-21,6009.0498046875,1.0,1.0,0.0,0.0,0.004782183354259173,1.1473315307717018,0.0,Buy and Hold
2010-09-22,5991.0,1.0,1.0,0.0,0.0,-0.0030037701923222304,1.0594761403403619,-0.0030037701923222304,55/20 Breakout
2010-09-22,5991.0,1.0,1.0,0.0,0.0,-0.0030037701923222304,1.0060500616267327,-0.004208792218328261,63-Day Momentum
2010-09-22,5991.0,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-09-22,5991.0,1.0,1.0,0.0,0.0,-0.0030037701923222304,1.1438852105188584,-0.0030037701923222304,Buy and Hold
2010-09-22,5991.0,1.0,1.0,0.0,0.0,-0.0030037701923222304,1.1122466284790318,-0.0030037701923222304,MA 5/50
2010-09-23,5959.5498046875,1.0,1.0,0.0,0.0,-0.005249573579118705,1.1064078079647044,-0.008237575258801533,MA 5/50
2010-09-23,5959.5498046875,1.0,1.0,0.0,0.0,-0.005249573579118705,1.0007687278039463,-0.009436271433017507,63-Day Momentum
2010-09-23,5959.5498046875,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-09-23,5959.5498046875,1.0,1.0,0.0,0.0,-0.005249573579118705,1.137880300940174,-0.008237575258801533,Buy and Hold
2010-09-23,5959.5498046875,1.0,1.0,0.0,0.0,-0.005249573579118705,1.0539143423863244,-0.008237575258801644,55/20 Breakout
2010-09-24,6018.2998046875,1.0,1.0,0.0,0.0,0.00985812719507595,1.1173149168652456,0.0,MA 5/50
2010-09-24,6018.2998046875,1.0,1.0,0.0,0.0,0.00985812719507595,1.010634433215492,0.0,63-Day Momentum
2010-09-24,6018.2998046875,1.0,1.0,0.0,0.0,0.00985812719507595,1.0643039640262837,0.0,55/20 Breakout
2010-09-24,6018.2998046875,1.0,1.0,0.0,0.0,0.00985812719507595,1.1490976696796134,0.0,Buy and Hold
2010-09-24,6018.2998046875,0.0,0.0,0.0,0.0,0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-09-27,6035.64990234375,1.0,1.0,0.0,0.0,0.00288289022137711,1.0673722355167479,0.0,55/20 Breakout
2010-09-27,6035.64990234375,1.0,1.0,0.0,0.0,0.00288289022137711,1.1205360131132753,0.0,MA 5/50
2010-09-27,6035.64990234375,1.0,1.0,0.0,0.0,0.00288289022137711,1.15241039211494,0.0,Buy and Hold
2010-09-27,6035.64990234375,1.0,1.0,0.0,0.0,0.00288289022137711,1.0135479813403958,0.0,63-Day Momentum
2010-09-27,6035.64990234375,0.0,0.0,0.0,0.0,0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-09-28,6029.5,1.0,1.0,0.0,0.0,-0.0010189296004995407,1.0662846583512284,-0.0010189296004995407,55/20 Breakout
2010-09-28,6029.5,1.0,1.0,0.0,0.0,-0.0010189296004995407,1.1512361670544908,-0.0010189296004995407,Buy and Hold
2010-09-28,6029.5,1.0,1.0,0.0,0.0,-0.0010189296004995407,1.0125152473006815,-0.0010189296004995407,63-Day Momentum
2010-09-28,6029.5,1.0,1.0,0.0,0.0,-0.0010189296004995407,1.1193942658010885,-0.0010189296004995407,MA 5/50
2010-09-28,6029.5,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-09-29,5991.2998046875,1.0,1.0,0.0,0.0,-0.0063355494340326945,1.0595291591874936,-0.00734802355567854,55/20 Breakout
2010-09-29,5991.2998046875,1.0,1.0,0.0,0.0,-0.0063355494340326945,1.0061004068986963,-0.007348023555678429,63-Day Momentum
2010-09-29,5991.2998046875,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-09-29,5991.2998046875,1.0,1.0,0.0,0.0,-0.0063355494340326945,1.1123022880939328,-0.00734802355567854,MA 5/50
2010-09-29,5991.2998046875,1.0,1.0,0.0,0.0,-0.0063355494340326945,1.1439424534078708,-0.007348023555678429,Buy and Hold
2010-09-30,6029.9501953125,0.0,0.0,0.0,0.0,0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-09-30,6029.9501953125,1.0,1.0,0.0,0.0,0.006451086055610178,1.0125908472041842,-0.00094434023236456,63-Day Momentum
2010-09-30,6029.9501953125,1.0,1.0,0.0,0.0,0.006451086055610178,1.119477845874279,-0.000944340232364671,MA 5/50
2010-09-30,6029.9501953125,1.0,1.0,0.0,0.0,0.006451086055610178,1.1513221246174707,-0.000944340232364671,Buy and Hold
2010-09-30,6029.9501953125,1.0,1.0,0.0,0.0,0.006451086055610178,1.0663642729718403,-0.000944340232364671,55/20 Breakout
2010-10-01,6143.39990234375,0.0,0.0,0.0,0.0,0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-01,6143.39990234375,1.0,1.0,0.0,0.0,0.018814368834993322,1.031642104882422,0.0,63-Day Momentum
2010-10-01,6143.39990234375,1.0,1.0,0.0,0.0,0.018814368834993322,1.1405401149691614,0.0,MA 5/50
2010-10-01,6143.39990234375,1.0,1.0,0.0,0.0,0.018814368834993322,1.086427243715992,0.0,55/20 Breakout
2010-10-01,6143.39990234375,1.0,1.0,0.0,0.0,0.018814368834993322,1.172983523717912,0.0,Buy and Hold
2010-10-04,6159.4501953125,1.0,1.0,0.0,0.0,0.0026126075501982093,1.1760480693282356,0.0,Buy and Hold
2010-10-04,6159.4501953125,0.0,0.0,0.0,0.0,0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-04,6159.4501953125,1.0,1.0,0.0,0.0,0.0026126075501982093,1.0892656517356656,0.0,55/20 Breakout
2010-10-04,6159.4501953125,1.0,1.0,0.0,0.0,0.0026126075501982093,1.1435198986848338,0.0,MA 5/50
2010-10-04,6159.4501953125,1.0,1.0,0.0,0.0,0.0026126075501982093,1.0343373808347402,0.0,63-Day Momentum
2010-10-05,6145.7998046875,1.0,1.0,0.0,0.0,-0.002216170306140075,1.1409856638408882,-0.002216170306140075,MA 5/50
2010-10-05,6145.7998046875,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-05,6145.7998046875,1.0,1.0,0.0,0.0,-0.002216170306140075,1.0868516535427908,-0.002216170306139964,55/20 Breakout
2010-10-05,6145.7998046875,1.0,1.0,0.0,0.0,-0.002216170306140075,1.0320451130448036,-0.002216170306140075,63-Day Momentum
2010-10-05,6145.7998046875,1.0,1.0,0.0,0.0,-0.002216170306140075,1.173441746518397,-0.002216170306139964,Buy and Hold
2010-10-06,6186.4501953125,1.0,1.0,0.0,0.0,0.006614336932028841,1.1485325274561464,0.0,MA 5/50
2010-10-06,6186.4501953125,0.0,0.0,0.0,0.0,0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-06,6186.4501953125,1.0,1.0,0.0,0.0,0.006614336932028841,1.0940404565744555,0.0,55/20 Breakout
2010-10-06,6186.4501953125,1.0,1.0,0.0,0.0,0.006614336932028841,1.0388714071515357,0.0,63-Day Momentum
2010-10-06,6186.4501953125,1.0,1.0,0.0,0.0,0.006614336932028841,1.1812032855999781,0.0,Buy and Hold
2010-10-07,6120.2998046875,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-07,6120.2998046875,1.0,1.0,0.0,0.0,-0.01069278641815019,1.0277629770789412,-0.01069278641815019,63-Day Momentum
2010-10-07,6120.2998046875,1.0,1.0,0.0,0.0,-0.01069278641815019,1.1685729311506403,-0.01069278641815019,Buy and Hold
2010-10-07,6120.2998046875,1.0,1.0,0.0,0.0,-0.01069278641815019,1.0823421156394892,-0.010692786418150302,55/20 Breakout
2010-10-07,6120.2998046875,1.0,1.0,0.0,0.0,-0.01069278641815019,1.1362515144457597,-0.01069278641815019,MA 5/50
2010-10-08,6103.4501953125,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-08,6103.4501953125,1.0,1.0,0.0,0.0,-0.0027530692797262946,1.079362352810768,-0.013416417716074158,55/20 Breakout
2010-10-08,6103.4501953125,1.0,1.0,0.0,0.0,-0.0027530692797262946,1.1653557689127698,-0.013416417716073936,Buy and Hold
2010-10-08,6103.4501953125,1.0,1.0,0.0,0.0,-0.0027530692797262946,1.1331233353072965,-0.013416417716074047,MA 5/50
2010-10-08,6103.4501953125,1.0,1.0,0.0,0.0,-0.0027530692797262946,1.024933474399905,-0.013416417716074047,63-Day Momentum
2010-10-11,6135.85009765625,1.0,1.0,0.0,0.0,0.005308456906657932,1.1715420097929685,-0.008179181284703518,Buy and Hold
2010-10-11,6135.85009765625,0.0,0.0,0.0,0.0,0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-11,6135.85009765625,1.0,1.0,0.0,0.0,0.005308456906657932,1.030374289580948,-0.00817918128470374,63-Day Momentum
2010-10-11,6135.85009765625,1.0,1.0,0.0,0.0,0.005308456906657932,1.085092101347333,-0.00817918128470374,55/20 Breakout
2010-10-11,6135.85009765625,1.0,1.0,0.0,0.0,0.005308456906657932,1.1391384717027038,-0.00817918128470363,MA 5/50
2010-10-12,6090.89990234375,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-12,6090.89990234375,1.0,1.0,0.0,0.0,-0.007325830096414854,1.0771429009739006,-0.015445092088699042,55/20 Breakout
2010-10-12,6090.89990234375,1.0,1.0,0.0,0.0,-0.007325830096414854,1.13079333680272,-0.01544509208869893,MA 5/50
2010-10-12,6090.89990234375,1.0,1.0,0.0,0.0,-0.007325830096414854,1.1629594920784128,-0.01544509208869893,Buy and Hold
2010-10-12,6090.89990234375,1.0,1.0,0.0,0.0,-0.007325830096414854,1.022825942599764,-0.015445092088699042,63-Day Momentum
2010-10-13,6233.89990234375,1.0,1.0,0.0,0.0,0.023477647357982967,1.1024316821571207,0.0,55/20 Breakout
2010-10-13,6233.89990234375,1.0,1.0,0.0,0.0,0.023477647357982967,1.0468394893887176,0.0,63-Day Momentum
2010-10-13,6233.89990234375,0.0,0.0,0.0,0.0,0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-13,6233.89990234375,1.0,1.0,0.0,0.0,0.023477647357982967,1.1573417039989313,0.0,MA 5/50
2010-10-13,6233.89990234375,1.0,1.0,0.0,0.0,0.023477647357982967,1.1902630449250486,0.0,Buy and Hold
2010-10-14,6177.35009765625,1.0,1.0,0.0,0.0,-0.009071336654962847,1.0373432559567632,-0.009071336654962736,63-Day Momentum
2010-10-14,6177.35009765625,1.0,1.0,0.0,0.0,-0.009071336654962847,1.0924311532291764,-0.009071336654962958,55/20 Breakout
2010-10-14,6177.35009765625,1.0,1.0,0.0,0.0,-0.009071336654962847,1.1468430677771286,-0.009071336654962847,MA 5/50
2010-10-14,6177.35009765625,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-14,6177.35009765625,1.0,1.0,0.0,0.0,-0.009071336654962847,1.1794657681365723,-0.009071336654962847,Buy and Hold
2010-10-15,6062.64990234375,1.0,1.0,0.0,0.0,-0.018567863808790497,1.157565608386682,-0.027470765120180207,Buy and Hold
2010-10-15,6062.64990234375,1.0,1.0,0.0,0.0,-0.018567863808790497,1.0180820076571908,-0.027470765120180207,63-Day Momentum
2010-10-15,6062.64990234375,1.0,1.0,0.0,0.0,-0.018567863808790497,1.072147040355537,-0.02747076512018043,55/20 Breakout
2010-10-15,6062.64990234375,1.0,1.0,0.0,0.0,-0.018567863808790497,1.1255486418845875,-0.027470765120180318,MA 5/50
2010-10-15,6062.64990234375,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-18,6075.9501953125,1.0,1.0,0.0,0.0,0.0021938085132719998,1.0203154846327982,-0.025337222205294885,63-Day Momentum
2010-10-18,6075.9501953125,1.0,1.0,0.0,0.0,0.0021938085132719998,1.0744991256601484,-0.025337222205295218,55/20 Breakout
2010-10-18,6075.9501953125,1.0,1.0,0.0,0.0,0.0021938085132719998,1.1280178800772556,-0.025337222205295107,MA 5/50
2010-10-18,6075.9501953125,0.0,0.0,0.0,0.0,0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-18,6075.9501953125,1.0,1.0,0.0,0.0,0.0021938085132719998,1.1601050856730317,-0.025337222205294996,Buy and Hold
2010-10-19,6027.2998046875,1.0,1.0,0.0,0.0,-0.008007042365576478,1.0121457753210896,-0.033141388359247625,63-Day Momentum
2010-10-19,6027.2998046875,1.0,1.0,0.0,0.0,-0.008007042365576478,1.1189857931223492,-0.033141388359247737,MA 5/50
2010-10-19,6027.2998046875,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-19,6027.2998046875,1.0,1.0,0.0,0.0,-0.008007042365576478,1.150816075103527,-0.033141388359247625,Buy and Hold
2010-10-19,6027.2998046875,1.0,1.0,0.0,0.0,-0.008007042365576478,1.0658955656392126,-0.03314138835924796,55/20 Breakout
2010-10-20,5982.10009765625,1.0,1.0,0.0,0.0,-0.007499163555145794,1.0579022404597795,-0.04039201922264313,55/20 Breakout
2010-10-20,5982.10009765625,1.0,1.0,0.0,0.0,-0.007499163555145794,1.1421859171344346,-0.040392019222642905,Buy and Hold
2010-10-20,5982.10009765625,1.0,1.0,0.0,0.0,-0.007499163555145794,1.1105943356438401,-0.040392019222642905,MA 5/50
2010-10-20,5982.10009765625,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-20,5982.10009765625,1.0,1.0,0.0,0.0,-0.007499163555145794,1.004555528610307,-0.040392019222642794,63-Day Momentum
2010-10-21,6101.5,1.0,1.0,0.0,0.0,0.01995952932825884,1.1327612758579215,-0.021238695586686007,MA 5/50
2010-10-21,6101.5,1.0,1.0,0.0,0.0,0.01995952932825884,1.0790174712546672,-0.02123869558668623,55/20 Breakout
2010-10-21,6101.5,0.0,0.0,0.0,0.0,0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-21,6101.5,1.0,1.0,0.0,0.0,0.01995952932825884,1.0246059841454689,-0.021238695586686007,63-Day Momentum
2010-10-21,6101.5,1.0,1.0,0.0,0.0,0.01995952932825884,1.1649834104458037,-0.021238695586685896,Buy and Hold
2010-10-22,6066.0498046875,1.0,1.0,0.0,0.0,-0.0058100787203966275,1.0727482948059943,-0.026925375813805608,55/20 Breakout
2010-10-22,6066.0498046875,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-22,6066.0498046875,1.0,1.0,0.0,0.0,-0.0058100787203966275,1.0186529427201942,-0.026925375813805386,63-Day Momentum
2010-10-22,6066.0498046875,1.0,1.0,0.0,0.0,-0.0058100787203966275,1.1582147651231574,-0.026925375813805386,Buy and Hold
2010-10-22,6066.0498046875,1.0,1.0,0.0,0.0,-0.0058100787203966275,1.12617984367377,-0.026925375813805497,MA 5/50
2010-10-25,6105.7998046875,1.0,1.0,0.0,0.0,0.006552864100997535,1.0797778685964348,-0.02054895004138435,55/20 Breakout
2010-10-25,6105.7998046875,1.0,1.0,0.0,0.0,0.006552864100997535,1.025328037019921,-0.020548950041384018,63-Day Momentum
2010-10-25,6105.7998046875,1.0,1.0,0.0,0.0,0.006552864100997535,1.1658043890787781,-0.020548950041384018,Buy and Hold
2010-10-25,6105.7998046875,1.0,1.0,0.0,0.0,0.006552864100997535,1.133559547142647,-0.02054895004138413,MA 5/50
2010-10-25,6105.7998046875,0.0,0.0,0.0,0.0,0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-26,6082.0,1.0,1.0,0.0,0.0,-0.003897901249436453,1.129141043967529,-0.024366753512779726,MA 5/50
2010-10-26,6082.0,1.0,1.0,0.0,0.0,-0.003897901249436453,1.075569001093319,-0.024366753512779726,55/20 Breakout
2010-10-26,6082.0,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-26,6082.0,1.0,1.0,0.0,0.0,-0.003897901249436453,1.1612601986939894,-0.024366753512779615,Buy and Hold
2010-10-26,6082.0,1.0,1.0,0.0,0.0,-0.003897901249436453,1.0213314095833388,-0.024366753512779504,63-Day Momentum
2010-10-27,6012.64990234375,1.0,1.0,0.0,0.0,-0.011402515234503419,1.116265996011786,-0.035491426469138276,MA 5/50
2010-10-27,6012.64990234375,1.0,1.0,0.0,0.0,-0.011402515234503419,1.0633048091725927,-0.03549142646913839,55/20 Breakout
2010-10-27,6012.64990234375,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-27,6012.64990234375,1.0,1.0,0.0,0.0,-0.011402515234503419,1.1480189115871589,-0.035491426469138054,Buy and Hold
2010-10-27,6012.64990234375,1.0,1.0,0.0,0.0,-0.011402515234503419,1.009685662626088,-0.035491426469138054,63-Day Momentum
2010-10-28,5987.7001953125,1.0,1.0,0.0,0.0,-0.004149535967747697,1.1432551658218735,-0.03949368948620535,Buy and Hold
2010-10-28,5987.7001953125,1.0,1.0,0.0,0.0,-0.004149535967747697,1.1116340101117614,-0.039493689486205574,MA 5/50
2010-10-28,5987.7001953125,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-28,5987.7001953125,1.0,1.0,0.0,0.0,-0.004149535967747697,1.058892587622252,-0.039493689486205796,55/20 Breakout
2010-10-28,5987.7001953125,1.0,1.0,0.0,0.0,-0.004149535967747697,1.0054959356529019,-0.03949368948620535,63-Day Momentum
2010-10-29,6017.7001953125,1.0,1.0,0.0,0.0,0.005010270892234381,1.1172035976354422,-0.034681292676830955,MA 5/50
2010-10-29,6017.7001953125,1.0,1.0,0.0,0.0,0.005010270892234381,1.1489831839015874,-0.03468129267683062,Buy and Hold
2010-10-29,6017.7001953125,1.0,1.0,0.0,0.0,0.005010270892234381,1.0105337426715635,-0.03468129267683073,63-Day Momentum
2010-10-29,6017.7001953125,0.0,0.0,0.0,0.0,0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-10-29,6017.7001953125,1.0,1.0,0.0,0.0,0.005010270892234381,1.0641979263320185,-0.034681292676831066,55/20 Breakout
2010-11-01,6117.5498046875,1.0,1.0,0.0,0.0,0.016592652696918675,1.02730117810223,-0.018664094624378902,63-Day Momentum
2010-11-01,6117.5498046875,1.0,1.0,0.0,0.0,0.016592652696918675,1.1680478628266662,-0.018664094624378902,Buy and Hold
2010-11-01,6117.5498046875,1.0,1.0,0.0,0.0,0.016592652696918675,1.0818557929244268,-0.018664094624379124,55/20 Breakout
2010-11-01,6117.5498046875,1.0,1.0,0.0,0.0,0.016592652696918675,1.1357409689227551,-0.018664094624379124,MA 5/50
2010-11-01,6117.5498046875,0.0,0.0,0.0,0.0,0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-11-02,6119.0,1.0,1.0,0.0,0.0,0.000237054925386726,1.1683247543256368,-0.018431464114550655,Buy and Hold
2010-11-02,6119.0,1.0,1.0,0.0,0.0,0.000237054925386726,1.0821122521686977,-0.01843146411455099,55/20 Breakout
2010-11-02,6119.0,0.0,0.0,0.0,0.0,0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-11-02,6119.0,1.0,1.0,0.0,0.0,0.000237054925386726,1.0275447049063549,-0.018431464114550766,63-Day Momentum
2010-11-02,6119.0,1.0,1.0,0.0,0.0,0.000237054925386726,1.1360102019134017,-0.01843146411455099,MA 5/50
2010-11-03,6160.5,0.0,0.0,0.0,0.0,0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-11-03,6160.5,1.0,1.0,0.0,0.0,0.006782153946723213,1.03451367128217,-0.011774315194915896,63-Day Momentum
2010-11-03,6160.5,1.0,1.0,0.0,0.0,0.006782153946723213,1.0894513040505411,-0.01177431519491623,55/20 Breakout
2010-11-03,6160.5,1.0,1.0,0.0,0.0,0.006782153946723213,1.1437147979878266,-0.011774315194916118,MA 5/50
2010-11-03,6160.5,1.0,1.0,0.0,0.0,0.006782153946723213,1.1762485126692408,-0.011774315194915896,Buy and Hold
2010-11-04,6281.7998046875,1.0,1.0,0.0,0.0,0.019689928526499534,1.110902522360398,0.0,55/20 Breakout
2010-11-04,6281.7998046875,1.0,1.0,0.0,0.0,0.019689928526499534,1.1662344606149067,0.0,MA 5/50
2010-11-04,6281.7998046875,1.0,1.0,0.0,0.0,0.019689928526499534,1.1994087618130995,0.0,Buy and Hold
2010-11-04,6281.7998046875,1.0,1.0,0.0,0.0,0.019689928526499534,1.0548831715294027,0.0,63-Day Momentum
2010-11-04,6281.7998046875,0.0,0.0,0.0,0.0,0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-11-08,6273.2001953125,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-11-08,6273.2001953125,1.0,1.0,0.0,0.0,-0.0013689722121649206,1.0534390657804986,-0.0013689722121648096,63-Day Momentum
2010-11-08,6273.2001953125,1.0,1.0,0.0,0.0,-0.0013689722121649206,1.1646379180454558,-0.0013689722121648096,MA 5/50
2010-11-08,6273.2001953125,1.0,1.0,0.0,0.0,-0.0013689722121649206,1.1093817276768627,-0.0013689722121650316,55/20 Breakout
2010-11-08,6273.2001953125,1.0,1.0,0.0,0.0,-0.0013689722121649206,1.1977668045471503,-0.0013689722121648096,Buy and Hold
2010-11-09,6301.5498046875,1.0,1.0,0.0,0.0,0.0045191622285836175,1.2031797070489112,0.0,Buy and Hold
2010-11-09,6301.5498046875,1.0,1.0,0.0,0.0,0.0045191622285836175,1.1143952036776608,0.0,55/20 Breakout
2010-11-09,6301.5498046875,0.0,0.0,0.0,0.0,0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-11-09,6301.5498046875,1.0,1.0,0.0,0.0,0.0045191622285836175,1.169901105734663,0.0,MA 5/50
2010-11-09,6301.5498046875,1.0,1.0,0.0,0.0,0.0045191622285836175,1.0581997278166884,0.0,63-Day Momentum
2010-11-10,6275.7001953125,1.0,1.0,0.0,0.0,-0.004102103478698438,1.1982441393871266,-0.004102103478698327,Buy and Hold
2010-11-10,6275.7001953125,1.0,1.0,0.0,0.0,-0.004102103478698438,1.1098238392360098,-0.004102103478698438,55/20 Breakout
2010-11-10,6275.7001953125,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-11-10,6275.7001953125,1.0,1.0,0.0,0.0,-0.004102103478698438,1.1651020503390959,-0.004102103478698327,MA 5/50
2010-11-10,6275.7001953125,1.0,1.0,0.0,0.0,-0.004102103478698438,1.0538588830320539,-0.004102103478698327,63-Day Momentum
2010-11-11,6194.25,1.0,1.0,0.0,0.0,-0.012978662583871925,1.0401812041781646,-0.017027526245636193,63-Day Momentum
2010-11-11,6194.25,1.0,1.0,0.0,0.0,-0.012978662583871925,1.0954198100990282,-0.017027526245636304,55/20 Breakout
2010-11-11,6194.25,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-11-11,6194.25,1.0,1.0,0.0,0.0,-0.012978662583871925,1.1499805839519674,-0.017027526245636082,MA 5/50
2010-11-11,6194.25,1.0,1.0,0.0,0.0,-0.012978662583871925,1.182692533008919,-0.017027526245636082,Buy and Hold
2010-11-12,6071.64990234375,1.0,1.0,0.0,0.0,-0.019792565307543253,1.0737386419684667,-0.03648307312793675,55/20 Breakout
2010-11-12,6071.64990234375,1.0,1.0,0.0,0.0,-0.019792565307543253,1.1272195181416913,-0.03648307312793675,MA 5/50
2010-11-12,6071.64990234375,1.0,1.0,0.0,0.0,-0.019792565307543253,1.1592840138105962,-0.03648307312793675,Buy and Hold
2010-11-12,6071.64990234375,1.0,1.0,0.0,0.0,-0.019792565307543253,1.0195933497627894,-0.03648307312793675,63-Day Momentum
2010-11-12,6071.64990234375,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-11-15,6121.60009765625,0.0,0.0,0.0,0.0,0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-11-15,6121.60009765625,1.0,1.0,0.0,0.0,0.008226791089060992,1.136492917628955,-0.02855642065978614,MA 5/50
2010-11-15,6121.60009765625,1.0,1.0,0.0,0.0,0.008226791089060992,1.0825720654601934,-0.028556420659786252,55/20 Breakout
2010-11-15,6121.60009765625,1.0,1.0,0.0,0.0,0.008226791089060992,1.168821201205104,-0.028556420659786363,Buy and Hold
2010-11-15,6121.60009765625,1.0,1.0,0.0,0.0,0.008226791089060992,1.0279813312470838,-0.02855642065978614,63-Day Momentum
2010-11-16,5988.7001953125,1.0,1.0,0.0,0.0,-0.021709994155716394,1.0590694322459107,-0.049646455089870534,55/20 Breakout
2010-11-16,5988.7001953125,1.0,1.0,0.0,0.0,-0.021709994155716394,1.1118196630292174,-0.04964645508987042,MA 5/50
2010-11-16,5988.7001953125,1.0,1.0,0.0,0.0,-0.021709994155716394,1.0056638625535241,-0.04964645508987031,63-Day Momentum
2010-11-16,5988.7001953125,1.0,1.0,0.0,0.0,-0.021709994155716394,1.1434460997578637,-0.049646455089870645,Buy and Hold
2010-11-16,5988.7001953125,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-11-18,5998.7998046875,1.0,1.0,0.0,0.0,0.0016864443110551353,1.1136946849748524,-0.048043736760565614,MA 5/50
2010-11-18,5998.7998046875,1.0,1.0,0.0,0.0,0.0016864443110551353,1.1453744579277985,-0.04804373676056595,Buy and Hold
2010-11-18,5998.7998046875,0.0,0.0,0.0,0.0,0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-11-18,5998.7998046875,1.0,1.0,0.0,0.0,0.0016864443110551353,1.0073598586533612,-0.048043736760565614,63-Day Momentum
2010-11-18,5998.7998046875,1.0,1.0,0.0,0.0,0.0016864443110551353,1.0608554938649342,-0.048043736760565725,55/20 Breakout
2010-11-19,5890.2998046875,1.0,1.0,0.0,0.0,-0.018086951312363708,1.1246581258728334,-0.06526172334527724,Buy and Hold
2010-11-19,5890.2998046875,0.0,1.0,0.0,0.0,-0.018086951312363708,1.093551343430874,-0.06526172334527702,MA 5/50
2010-11-19,5890.2998046875,0.0,1.0,0.0,0.0,-0.018086951312363708,1.0416678521979454,-0.06526172334527713,55/20 Breakout
2010-11-19,5890.2998046875,1.0,1.0,0.0,0.0,-0.018086951312363708,0.9891397899358683,-0.06526172334527691,63-Day Momentum
2010-11-19,5890.2998046875,0.0,0.0,0.0,0.0,-0.0,1.080264678602374,-0.0004999999999998339,RSI Mean Reversion
2010-11-22,6010.0,0.0,0.0,1.0,0.0005,-0.0005,1.0411470182718465,-0.06572909248360448,55/20 Breakout
2010-11-22,6010.0,1.0,1.0,0.0,0.0,0.020321579424062985,1.009240672738551,-0.046266365215526184,63-Day Momentum
