Date,Close,Daily Return,MA 20,MA 50,Rolling Volatility 20D,Drawdown
2026-01-08,25876.849609375,-0.010095364158449915,26044.98017578125,25970.553125,0.004906585509364658,-0.01715632491996788
2026-01-09,25683.30078125,-0.007479613285493514,26034.21767578125,25963.1411328125,0.005033946242933249,-0.024507615529659854
2026-01-12,25790.25,0.004164153963733375,26021.38271484375,25961.389140625,0.004944894231813879,-0.02044551505027592
2026-01-13,25732.30078125,-0.002246942885392733,26006.63271484375,25961.5931640625,0.004960436497116068,-0.022646518031088192
2026-01-14,25665.599609375,-0.00259211846006413,25996.90771484375,25959.6381640625,0.004793120678461188,-0.025179934033707774
2026-01-16,25694.349609375,0.0011201764399650926,25990.69765625,25961.5721484375,0.004794769612287745,-0.024087963562607118
2026-01-19,25585.5,-0.004236324757381116,25979.1951171875,25963.0881640625,0.004877413608493574,-0.028222243883592957
2026-01-20,25232.5,-0.013796877137441155,25942.50009765625,25957.8921484375,0.005485787083080617,-0.041629742189629226
2026-01-21,25157.5,-0.0029723570791637677,25891.755078125,25949.55515625,0.005030441312006263,-0.04447836080989198
2026-01-22,25289.900390625,0.00526285960946038,25847.392578125,25941.4541796875,0.005267224069846419,-0.039449584569032914
2026-01-23,25048.650390625,-0.009539381186706164,25792.7201171875,25924.911171875,0.005548534820787834,-0.04861264113087782
2026-01-27,25175.400390625,0.005060152863462841,25749.37509765625,25910.836171875,0.00575673668926937,-0.04379847566263395
2026-01-28,25342.75,0.006647346488174222,25719.4076171875,25899.49015625,0.006020601856315122,-0.03744227281784318
2026-01-29,25418.900390625,0.0030048195489833507,25693.41015625,25887.5991796875,0.006088957889125502,-0.03454996054218118
2026-01-30,25320.650390625,-0.003865234077404689,25652.9626953125,25875.811171875,0.005788786342873691,-0.03828165093472524
2026-02-02,25088.400390625,-0.00917235522852089,25600.05517578125,25856.526171875,0.006004522035421226,-0.04710287326213869
2026-02-03,25727.55078125,0.025475932330218942,25570.00517578125,25847.2341796875,0.008411258720286056,-0.022826930543704882
2026-02-04,25776.0,0.0018831648283172964,25546.29013671875,25841.391171875,0.008425061254342017,-0.020986752588125768
2026-02-05,25642.80078125,-0.00516756745616076,25519.49521484375,25835.0571875,0.008470798702072112,-0.026045869584601644
2026-02-06,25693.69921875,0.0019849016468285186,25497.14267578125,25831.23515625,0.008495974890432276,-0.024112666427204665
2026-02-09,25867.30078125,0.006756581098813275,25496.665234375,25824.47515625,0.008363119805620725,-0.01751900451461541
2026-02-10,25935.150390625,0.0026229876069705504,25509.25771484375,25818.8671484375,0.008189954374337786,-0.01494196903937306
2026-02-11,25953.849609375,0.0007209990483325601,25517.4376953125,25813.88515625,0.00814538094183819,-0.01423174313649822
2026-02-12,25807.19921875,-0.00565042923620962,25521.1826171875,25806.514140625,0.008237470479473308,-0.019801756915207136
2026-02-13,25471.099609375,-0.01302348257655217,25511.4576171875,25795.2921484375,0.008737138289281535,-0.032567351655588994
2026-02-16,25682.75,0.008309432803093486,25510.87763671875,25789.2271484375,0.008945951389267744,-0.024528535072652402
2026-02-17,25725.400390625,0.00166066292063749,25517.87265625,25783.06015625,0.008895485406600496,-0.022908605780707747
2026-02-18,25819.349609375,0.003652002197183979,25547.21513671875,25775.7181640625,0.008272979527462665,-0.019340265862169304
2026-02-19,25454.349609375,-0.014136684522350174,25562.0576171875,25765.594140625,0.0089194796829737,-0.03320354314744767
2026-02-20,25571.25,0.004592550680687868,25576.12509765625,25760.2261328125,0.008902375787280276,-0.028763481421442916
2026-02-23,25713.0,0.00554333479982394,25609.342578125,25759.3261328125,0.008633855056264454,-0.02337959222914643
2026-02-24,25424.650390625,-0.011214156627970318,25621.805078125,25749.848125,0.009023395228143672,-0.03433156644796098
2026-02-25,25482.5,0.002275335490801167,25628.792578125,25738.559140625,0.008919791585549754,-0.03213434678875371
2026-02-26,25496.55078125,0.0005513894339252978,25632.67509765625,25727.944140625,0.008897661313383315,-0.03160067589411386
2026-02-27,25178.650390625,-0.012468368500212268,25625.57509765625,25714.31515625,0.009302764975263158,-0.04367503552242258
2026-03-02,24865.69921875,-0.012429227421638323,25614.4400390625,25695.258125,0.009493892757972928,-0.055561415994904495
2026-03-04,24480.5,-0.015491187895474101,25552.0875,25668.557109375,0.007902572515451416,-0.07019189155546302
2026-03-05,24765.900390625,0.011658274570576665,25501.58251953125,25644.547109375,0.008466898355954195,-0.059351933329268136
2026-03-06,24450.44921875,-0.012737318930444053,25441.96494140625,25610.1080859375,0.008781068718362537,-0.07133326775575888
2026-03-09,24028.05078125,-0.017275692308183932,25358.68251953125,25567.12609375,0.009321211365499626,-0.08737662847885697
2026-03-10,24261.599609375,0.009719840791548862,25278.3974609375,25529.51609375,0.009511161379086723,-0.0785060746050249
2026-03-11,23866.849609375,-0.01627056774308744,25174.982421875,25486.0070703125,0.009839579013416724,-0.09349930394300743
2026-03-12,23639.150390625,-0.009540396930332928,25059.2474609375,25439.9480859375,0.00984246017097752,-0.1021476804010143
2026-03-13,23151.099609375,-0.02064586811222946,24926.44248046875,25384.1930859375,0.010476333821502657,-0.1206846209757142
2026-03-16,23408.80078125,0.011131271353117311,24823.3275390625,25329.777109375,0.010929312800161026,-0.11089672288682573
2026-03-17,23581.150390625,0.007362598835607637,24718.24755859375,25278.4691015625,0.010874389044763825,-0.10435061213401742
2026-03-18,23777.80078125,0.008339304375208911,24620.867578125,25227.4541015625,0.011162655133688486,-0.09688151927513333
2026-03-19,23002.150390625,-0.03262077926216955,24480.0076171875,25162.49109375,0.012715082609238138,-0.12634194788244524
2026-03-20,23114.5,0.004884308965338757,24363.01513671875,25101.207109375,0.01276075309179251,-0.12207473202584707
2026-03-23,22512.650390625,-0.026037751600726855,24210.08515625,25028.6451171875,0.013404615926126781,-0.1449339320773596
2026-03-24,22912.400390625,0.017756683156527453,24070.05517578125,24969.3561328125,0.01422395142150941,-0.12975079483135954
2026-03-25,23306.44921875,0.01719805962740728,23964.1451171875,24921.8191015625,0.01503496800367781,-0.11478419711016541
2026-03-27,22819.599609375,-0.02088905112938999,23831.00009765625,24862.40609375,0.015395209914586039,-0.1332755152772752
2026-03-30,22331.400390625,-0.02139385559374285,23672.742578125,24794.3880859375,0.01572790186728476,-0.15181809374299438
2026-04-01,22679.400390625,0.015583438293735208,23547.780078125,24734.6641015625,0.016402792776963195,-0.13860050334497553
2026-04-02,22713.099609375,0.0014858954897207788,23440.15009765625,24675.0391015625,0.016369958311125973,-0.1373205537180482
2026-04-06,22968.25,0.01123362266767347,23364.53759765625,24622.6941015625,0.016506202378209846,-0.12762953833535928
2026-04-07,23123.650390625,0.0067658785769486585,23282.42509765625,24580.517109375,0.01631181781587491,-0.12172718571761965
2026-04-08,23997.349609375,0.03778379295615997,23259.7701171875,24557.3141015625,0.018533579536198476,-0.08854270754375038
2026-04-09,23775.099609375,-0.009261439434677166,23247.12255859375,24527.0180859375,0.018242311353004307,-0.09698411405512875
2026-04-10,24050.599609375,0.011587753764504383,23236.57255859375,24507.0570703125,0.018301377405838194,-0.08652018832336394
2026-04-13,23842.650390625,-0.008646321593950623,23235.36259765625,24480.4020703125,0.018028074855530228,-0.09441842854470162
2026-04-15,24231.30078125,0.016300637062472756,23264.9701171875,24458.1730859375,0.01822542218727175,-0.07965687201794514
2026-04-16,24196.75,-0.0014258739785333319,23317.25263671875,24433.730078125,0.01749406873839389,-0.08096916533545673
2026-04-17,24353.55078125,0.006480241406387144,23364.49013671875,24414.3880859375,0.01740196178811776,-0.075013623666917
2026-04-20,24364.849609375,0.00046394992773279853,23403.67509765625,24399.9170703125,0.017360989869137613,-0.0745844763044633
2026-04-21,24576.599609375,0.008690798564113589,23443.6150390625,24376.898046875,0.017368156441616964,-0.0665418763999217
2026-04-22,24378.099609375,-0.00807678861823835,23512.4125,24348.9400390625,0.015583716423365767,-0.07408122034821696
2026-04-23,24173.05078125,-0.008411190019346093,23565.3400390625,24319.5450390625,0.015782504854243238,-0.0818692991463491
2026-04-24,23897.94921875,-0.011380506539678703,23634.60498046875,24283.6300390625,0.014697486534499806,-0.0923180915916938
2026-04-27,24092.69921875,0.008149234824183171,23693.619921875,24248.1380078125,0.014345766176972823,-0.08492117857441173
2026-04-28,23995.69921875,-0.004026115924964935,23728.082421875,24209.348984375,0.013990605202210741,-0.08860539198995154
2026-04-29,24177.650390625,0.007582657634449097,23795.9849609375,24173.825,0.013000634660627994,-0.08169459870752827
2026-04-30,23997.55078125,-0.007449012061355398,23879.29248046875,24137.63203125,0.011957004751525056,-0.08853506671776379
2026-05-04,24119.30078125,0.005073434414612388,23951.2875,24110.5960546875,0.011632482002756166,-0.08391080915753735
2026-05-05,24032.80078125,-0.0035863394542201554,24017.27255859375,24077.5970703125,0.011725501923423505,-0.08719621596624028
2026-05-06,24330.94921875,0.01240589643353629,24085.40751953125,24049.708046875,0.011772229522606172,-0.07587206675737734
2026-05-07,24326.650390625,-0.00017668148029703623,24145.55751953125,24019.8540625,0.01175616743897245,-0.07603534304860649
2026-05-08,24176.150390625,-0.006186630612244115,24154.49755859375,23994.290078125,0.008488137850197435,-0.08175157107993358
2026-05-11,23815.849609375,-0.014903149402549887,24156.53505859375,23959.1820703125,0.008909585281518416,-0.0954363646047861
2026-05-12,23379.55078125,-0.018319683541890175,24122.9826171875,23912.5130859375,0.009381450545660185,-0.11200768414872819
2026-05-13,23412.599609375,0.0014135784059419176,24101.480078125,23872.2720703125,0.009239519630594951,-0.1107524373863984
2026-05-14,23689.599609375,0.011831236369372666,24074.39501953125,23836.4140625,0.008848151270839053,-0.10023153928222828
2026-05-15,23643.5,-0.0019459851637491088,24046.73251953125,23799.353046875,0.008849946658102237,-0.10198247535759442
2026-05-18,23649.94921875,0.0002727692071817778,24011.55244140625,23768.7790234375,0.008676577756952682,-0.10173752382936241
2026-05-19,23618.0,-0.0013509212410769411,23974.2099609375,23743.8250390625,0.008665222219630338,-0.1029510056884837
2026-05-20,23659.0,0.0017359640951817301,23928.32998046875,23727.3950390625,0.008368369162576047,-0.1013937608427401
2026-05-21,23654.69921875,-0.00018178203854768427,23892.1599609375,23705.171015625,0.008245352357649418,-0.10155711131674572
2026-05-22,23719.30078125,0.002731024474358801,23869.4724609375,23690.548046875,0.008127442857865909,-0.09910344179893826
2026-05-25,24031.69921875,0.01317064277657587,23876.1599609375,23690.621015625,0.008315549208552563,-0.08723805505222537
2026-05-26,23913.69921875,-0.004910181295375682,23867.2099609375,23683.6630078125,0.008179372335742905,-0.09171988168143863
2026-05-27,23907.150390625,-0.00027385257567613674,23862.78251953125,23684.4690234375,0.008133299611862814,-0.09196861653127564
2026-05-29,23547.75,-0.015033175629577955,23831.2875,23682.641015625,0.008562003749232088,-0.10561921179612965
2026-06-01,23382.599609375,-0.007013425513053284,23800.53994140625,23687.271015625,0.00854603581882241,-0.11189188483450341
2026-06-02,23483.55078125,0.00431736306319519,23768.75244140625,23688.766015625,0.00851816099453721,-0.10805759966196393
2026-06-03,23405.599609375,-0.0033193946094914883,23737.3923828125,23685.255,0.008514598610113718,-0.11101830845762284
2026-06-04,23416.55078125,0.00046788683297016576,23691.6724609375,23678.03,0.007900473414890532,-0.11060236562939862
2026-06-05,23366.69921875,-0.0021289028843615165,23643.67490234375,23685.3209765625,0.007890326187444157,-0.11249580681855442
2026-06-08,23123.0,-0.010429338627102713,23591.0173828125,23685.4909765625,0.0080644507736088,-0.1217518885822173
2026-06-09,23242.099609375,0.005150698844224255,23562.3298828125,23700.0799609375,0.007636356383652076,-0.11722829704979554
2026-06-10,23214.94921875,-0.0011681556778996294,23554.0998046875,23706.1309375,0.0064882771211164396,-0.11825951182688588
2026-06-11,23161.599609375,-0.0022980713363744965,23541.5498046875,23703.2339453125,0.006488766590703328,-0.12028581436887742
2026-06-12,23622.900390625,0.019916620139797336,23538.21484375,23719.2999609375,0.007475545216058422,-0.10276488110207116
2026-06-15,23853.900390625,0.009778646829145199,23548.73486328125,23749.7499609375,0.007777967094669948,-0.09399113575166218
2026-06-16,23989.150390625,0.005669932287180934,23565.694921875,23775.9449609375,0.007863854764823238,-0.08885412683978855
2026-06-17,24085.69921875,0.004024687267071059,23589.0798828125,23803.396953125,0.00788042013606305,-0.08518704964563628
2026-06-18,24168.0,0.0034169978003351087,23614.5298828125,23827.391953125,0.007897513005144564,-0.08206113580655738
2026-06-19,24013.099609375,-0.006409317718677587,23632.44990234375,23845.1809375,0.008071332270257046,-0.08794449763349521
2026-06-22,24102.900390625,0.0037396580495980825,23651.6298828125,23847.291953125,0.008087279742613382,-0.08453372193239006
2026-06-23,23824.099609375,-0.011567105067506356,23641.24990234375,23848.271953125,0.00799226006420044,-0.0951230165565572
2026-06-24,24021.650390625,0.008292056551520766,23646.6474609375,23847.69296875,0.008144205877056849,-0.08761972543767471
2026-06-25,24056.0,0.0014299437722400388,23654.08994140625,23851.9599609375,0.008147274647687637,-0.0863150729461497
2026-06-29,23946.25,-0.004562271366810755,23674.01494140625,23846.2589453125,0.007410376679626251,-0.09048355152713405
2026-06-30,23865.75,-0.0033616954637991636,23698.1724609375,23839.6389453125,0.007249266643062619,-0.09354106884621594
2026-07-01,24005.849609375,0.0058703208311072785,23724.28740234375,23832.684921875,0.00729430525093693,-0.08821986410012062
2026-07-02,24175.69921875,0.007075342557701703,23762.7923828125,23828.9019140625,0.0073311468927095835,-0.08176870730132113
2026-07-03,24270.849609375,0.003935786500487426,23805.50732421875,23822.7869140625,0.007342832596144006,-0.07815474497519259
2026-07-06,24430.349609375,0.006571669412775316,23858.68984375,23823.8319140625,0.007354365609661292,-0.07209668270943392
2026-07-07,24398.69921875,-0.0012955357222089736,23922.4748046875,23828.3448828125,0.006787028135374047,-0.0732988146037401
2026-07-08,23882.05078125,-0.02117524515827318,23954.47236328125,23828.0269140625,0.008599673497938188,-0.09292193939296822
2026-07-09,23962.80078125,0.0033812004144717633,23991.86494140625,23825.4289453125,0.00858848939848904,-0.08985492667848549
2026-07-10,24206.900390625,0.01018660596494203,24044.12998046875,23829.65296875,0.008740953142649981,-0.08058363744562591
2026-07-13,24211.0,0.0001693570555851842,24073.5349609375,23830.3199609375,0.0076922432687494225,-0.08042792779760688
2026-07-14,24052.05078125,-0.006565165369047166,24083.44248046875,23831.4099609375,0.007607143605355559,-0.08646507052037289
2026-07-15,24078.5,0.0010996658451518648,24087.9099609375,23830.5939453125,0.007509835953081343,-0.08546048736007084
2026-07-16,24072.75,-0.00023880225097083763,24087.2625,23831.3929296875,0.007456258711101852,-0.08567888145429103
2026-07-17,24334.30078125,0.010865014643113069,24095.5775390625,23831.4599609375,0.007813362282224134,-0.07574476911278438
2026-07-20,24238.5,-0.003936861885253551,24106.84755859375,23829.696953125,0.007719414945721279,-0.07938343430351047
2026-07-21,24187.69921875,-0.002095871495760848,24111.0875,23829.9279296875,0.00770060916354439,-0.08131292832207904
2026-07-22,23996.25,-0.0079151479856997,24119.69501953125,23833.5359375,0.007445887734801315,-0.088584472446959
2026-07-23,23869.599609375,-0.0052779242850445884,24112.09248046875,23843.3369140625,0.007304522016636337,-0.09339485459359786
2026-07-24,23767.44921875,-0.004279518395644999,24097.66494140625,23850.43390625,0.007345139212686444,-0.09727468799095085
2026-07-27,23995.94921875,0.009613989195766948,24100.14990234375,23856.5608984375,0.007619257984167088,-0.08859589659455058
2026-07-28,23985.349609375,-0.0004417249460887396,24106.1298828125,23863.397890625,0.0075766588782851104,-0.08899848652299247
2026-07-29,24250.19921875,0.011042140877174367,24118.34736328125,23875.402890625,0.00786053222068715,-0.07893907947186019
2026-07-30,24317.150390625,0.0027608503860552247,24125.419921875,23889.3858984375,0.007729734600292213,-0.07639616807383975
2026-07-31,24383.599609375,0.0027326071386892803,24131.057421875,23903.877890625,0.007704756088728847,-0.07387232164939761
2026-08-03,24774.30078125,0.01602311299947612,24148.25498046875,23926.269921875,0.008373117701357785,-0.059032873207243375
2026-08-04,24614.900390625,-0.006434102501316152,24159.0650390625,23944.1819140625,0.008516242473393682,-0.06508715215139693
2026-08-05,24624.650390625,0.00039610154196334513,24196.19501953125,23956.0409375,0.006828645941042386,-0.06471683173076281
