Date,Close,Market Return,Fast MA,Slow MA,Signal,Position,Position Change,Trading Cost,Strategy Return,Strategy Growth,Test Year,Selected Fast MA,Selected Slow MA,Combined OOS Growth
2015-02-06,8661.0498046875,-0.005814064934449137,8452.29705078125,8285.614541015624,1,1.0,0.0,0.0,-0.005814064934449137,1.045679500700644,2015,50,100,1.045679500700644
2015-02-09,8526.349609375,-0.01555240973670402,8453.30904296875,8290.009536132813,1,1.0,0.0,0.0,-0.01555240973670402,1.0294166646524756,2015,50,100,1.0294166646524756
2015-02-10,8565.5498046875,0.0045975355349490155,8454.73603515625,8293.92603515625,1,1.0,0.0,0.0,0.0045975355349490155,1.034149444348484,2015,50,100,1.034149444348484
2015-02-11,8627.400390625,0.007220854159723844,8455.51904296875,8298.670537109376,1,1.0,0.0,0.0,0.007220854159723844,1.0416168866654838,2015,50,100,1.0416168866654838
2015-02-12,8711.5498046875,0.009753739278629103,8458.63203125,8304.845034179687,1,1.0,0.0,0.0,0.009753739278629103,1.0517765462062363,2015,50,100,1.0517765462062363
2015-02-13,8805.5,0.0107845558389561,8464.24802734375,8312.043032226562,1,1.0,0.0,0.0,0.0107845558389561,1.0631194890989017,2015,50,100,1.0631194890989017
2015-02-16,8809.349609375,0.00043718237181300523,8469.68201171875,8319.081528320312,1,1.0,0.0,0.0,0.00043718237181300523,1.0635842661986665,2015,50,100,1.0635842661986665
2015-02-18,8869.099609375,0.006782566551384539,8475.77599609375,8327.352524414062,1,1.0,0.0,0.0,0.006782566551384539,1.0707980972671645,2015,50,100,1.0707980972671645
2015-02-19,8895.2998046875,0.0029540986646272582,8482.91599609375,8336.9765234375,1,1.0,0.0,0.0,0.0029540986646272582,1.0739613404963868,2015,50,100,1.0739613404963868
2015-02-20,8833.599609375,-0.006936269340802492,8490.82298828125,8345.55751953125,1,1.0,0.0,0.0,-0.006936269340802492,1.0665120553770946,2015,50,100,1.0665120553770946
2015-02-23,8754.9501953125,-0.008903438863023694,8499.10798828125,8351.959521484376,1,1.0,0.0,0.0,-0.008903438863023694,1.0570164304953669,2015,50,100,1.0570164304953669
2015-02-24,8762.099609375,0.0008166139044774035,8507.23697265625,8358.366015625,1,1.0,0.0,0.0,0.0008166139044774035,1.0578796048097705,2015,50,100,1.0578796048097705
2015-02-25,8767.25,0.0005878032497472763,8516.72396484375,8364.575517578125,1,1.0,0.0,0.0,0.0005878032497472763,1.058501429879319,2015,50,100,1.058501429879319
2015-02-26,8683.849609375,-0.00951271956713906,8525.91896484375,8371.238515625,1,1.0,0.0,0.0,-0.00951271956713906,1.0484322026154613,2015,50,100,1.0484322026154613
2015-02-27,8844.599609375,0.018511375395821705,8538.41896484375,8379.660512695313,1,1.0,0.0,0.0,0.018511375395821705,1.0678401246951443,2015,50,100,1.0678401246951443
2015-03-02,8956.75,0.01268009809128312,8556.201962890626,8390.10951171875,1,1.0,0.0,0.0,0.01268009809128312,1.0813804422220867,2015,50,100,1.0813804422220867
2015-03-03,8996.25,0.004410081781896391,8575.530966796876,8400.383510742187,1,1.0,0.0,0.0,0.004410081781896391,1.0861494184096294,2015,50,100,1.0861494184096294
2015-03-04,8922.650390625,-0.008181143184660233,8590.797978515626,8410.021015625,1,1.0,0.0,0.0,-0.008181143184660233,1.0772634744976848,2015,50,100,1.0772634744976848
2015-03-05,8937.75,0.0016922784950608172,8605.048974609375,8419.750517578124,1,1.0,0.0,0.0,0.0016922784950608172,1.0790865043090918,2015,50,100,1.0790865043090918
2015-03-09,8756.75,-0.02025118178512486,8613.703974609374,8427.86251953125,1,1.0,0.0,0.0,-0.02025118178512486,1.0572337273484536,2015,50,100,1.0572337273484536
2015-03-10,8712.0498046875,-0.005104655872612551,8622.604970703125,8436.459018554688,1,1.0,0.0,0.0,-0.005104655872612551,1.0518369129934202,2015,50,100,1.0518369129934202
2015-03-11,8699.9501953125,-0.0013888361116221049,8633.12197265625,8445.031518554688,1,1.0,0.0,0.0,-0.0013888361116221049,1.0503760839051177,2015,50,100,1.0503760839051177
2015-03-12,8776.0,0.008741406902360804,8644.62796875,8453.186020507812,1,1.0,0.0,0.0,0.008741406902360804,1.0595578486550405,2015,50,100,1.0595578486550405
2015-03-13,8647.75,-0.014613719234275346,8652.65697265625,8461.064018554687,1,1.0,0.0,0.0,-0.014613719234275346,1.044073767742323,2015,50,100,1.044073767742323
2015-03-16,8633.150390625,-0.0016882552542568652,8660.35498046875,8468.553022460937,1,1.0,0.0,0.0,-0.0016882552542568652,1.0423111047181004,2015,50,100,1.0423111047181004
2015-03-17,8723.2998046875,0.010442238346779709,8669.16697265625,8477.146020507813,1,1.0,0.0,0.0,0.010442238346779709,1.053195165705062,2015,50,100,1.053195165705062
2015-03-18,8685.900390625,-0.004287301239194297,8674.9759765625,8486.523022460937,1,1.0,0.0,0.0,-0.004287301239194297,1.0486798007660212,2015,50,100,1.0486798007660212
2015-03-19,8634.650390625,-0.00590036699653107,8680.1009765625,8495.072524414063,1,1.0,0.0,0.0,-0.00590036699653107,1.0424922050796526,2015,50,100,1.0424922050796526
2015-03-20,8570.900390625,-0.0073830435647072035,8688.971982421876,8501.987529296875,1,1.0,0.0,0.0,-0.0073830435647072035,1.0347954397136818,2015,50,100,1.0347954397136818
2015-03-23,8550.900390625,-0.002333477124745964,8697.94798828125,8508.219033203124,1,1.0,0.0,0.0,-0.002333477124745964,1.0323807682263184,2015,50,100,1.0323807682263184
2015-03-24,8542.9501953125,-0.000929749494125387,8704.115,8513.689536132813,1,1.0,0.0,0.0,-0.000929749494125387,1.0314209127293152,2015,50,100,1.0314209127293152
2015-03-25,8530.7998046875,-0.0014222710360253243,8709.04099609375,8519.080532226562,1,1.0,0.0,0.0,-0.0014222710360253243,1.0299539526391894,2015,50,100,1.0299539526391894
2015-03-26,8342.150390625,-0.022113918786236364,8709.42400390625,8522.22603515625,1,1.0,0.0,0.0,-0.022113918786236364,1.0071776345769632,2015,50,100,1.0071776345769632
2015-03-27,8341.400390625,-8.990487642646094e-05,8710.26400390625,8524.735537109374,1,1.0,0.0,0.0,-8.990487642646094e-05,1.007087084396187,2015,50,100,1.007087084396187
2015-03-30,8492.2998046875,0.018090417315550278,8714.55900390625,8527.966533203125,1,1.0,0.0,0.0,0.018090417315550278,1.0253057100260148,2015,50,100,1.0253057100260148
2015-03-31,8491.0,-0.0001530568535489385,8714.49599609375,8529.65453125,1,1.0,0.0,0.0,-0.0001530568535489385,1.0251487799601124,2015,50,100,1.0251487799601124
2015-04-01,8586.25,0.011217759981156483,8715.945,8532.27552734375,1,1.0,0.0,0.0,0.011217759981156483,1.0366486529186805,2015,50,100,1.0366486529186805
2015-04-06,8659.900390625,0.00857771327704171,8718.12900390625,8535.491533203125,1,1.0,0.0,0.0,0.00857771327704171,1.0455407278324484,2015,50,100,1.0455407278324484
2015-04-07,8660.2998046875,4.612224673294918e-05,8717.4230078125,8538.72453125,1,1.0,0.0,0.0,4.612224673294918e-05,1.0455889505198668,2015,50,100,1.0455889505198668
2015-04-08,8714.400390625,0.006246964557533818,8717.121015625,8542.42603515625,1,1.0,0.0,0.0,0.006246964557533818,1.0521207076355135,2015,50,100,1.0521207076355135
2015-04-09,8778.2998046875,0.007332623152276119,8717.45900390625,8546.582529296875,1,1.0,0.0,0.0,0.007332623152276119,1.0598355122953107,2015,50,100,1.0598355122953107
2015-04-10,8780.349609375,0.0002335081659441407,8716.35400390625,8550.55302734375,1,1.0,0.0,0.0,0.0002335081659441407,1.0600829925419892,2015,50,100,1.0600829925419892
2015-04-13,8834.0,0.006110279546012176,8714.82400390625,8555.31453125,1,1.0,0.0,0.0,0.006110279546012176,1.066560395968394,2015,50,100,1.066560395968394
2015-04-16,8706.7001953125,-0.014410211080767454,8710.67201171875,8558.482529296874,1,1.0,0.0,0.0,-0.014410211080767454,1.0511910355321026,2015,50,100,1.0511910355321026
2015-04-17,8606.0,-0.01156582781691673,8703.74501953125,8560.235029296875,1,1.0,0.0,0.0,-0.01156582781691673,1.0390331410124518,2015,50,100,1.0390331410124518
2015-04-20,8448.099609375,-0.01834770981001632,8696.52900390625,8560.457021484375,1,1.0,0.0,0.0,-0.01834770981001632,1.0199692624581655,2015,50,100,1.0199692624581655
2015-04-21,8377.75,-0.008327270348106652,8688.13599609375,8560.4115234375,1,1.0,0.0,0.0,-0.008327270348106652,1.0114757026629175,2015,50,100,1.0114757026629175
2015-04-22,8429.7001953125,0.006200972255378856,8681.59900390625,8560.689521484375,1,1.0,0.0,0.0,0.006200972255378856,1.01774783543212,2015,50,100,1.01774783543212
2015-04-23,8398.2998046875,-0.0037249712205020824,8675.09099609375,8559.8990234375,1,1.0,0.0,0.0,-0.0037249712205020824,1.013956754035407,2015,50,100,1.013956754035407
2015-04-24,8305.25,-0.011079600258562361,8666.9619921875,8557.65001953125,1,1.0,0.0,0.0,-0.011079600258562361,1.0027225185212254,2015,50,100,1.0027225185212254
2015-04-27,8213.7998046875,-0.011011130948797465,8658.0169921875,8555.157021484374,1,1.0,0.0,0.0,-0.011011130948797465,0.9916814095644803,2015,50,100,0.9916814095644803
2015-04-28,8285.599609375,0.008741362876475867,8653.2019921875,8553.255517578125,1,1.0,0.0,0.0,0.008741362876475867,1.0003500566233385,2015,50,100,1.0003500566233385
2015-04-29,8239.75,-0.005533650132347967,8646.68599609375,8550.711015625,1,1.0,0.0,0.0,-0.005533650132347967,0.9948144694001105,2015,50,100,0.9948144694001105
2015-04-30,8181.5,-0.007069389241178392,8637.76798828125,8546.643515625,1,1.0,0.0,0.0,-0.007069389241178392,0.9877817386931648,2015,50,100,0.9877817386931648
2015-05-04,8331.9501953125,0.01838907233545184,8630.17599609375,8544.404013671876,1,1.0,0.0,0.0,0.01838907233545184,1.0059461285376317,2015,50,100,1.0059461285376317
2015-05-05,8324.7998046875,-0.0008581893143123631,8620.5619921875,8542.405009765625,1,1.0,0.0,0.0,-0.0008581893143123631,1.0050828363193467,2015,50,100,1.0050828363193467
2015-05-06,8097.0,-0.02736399793773192,8606.315,8537.998505859376,1,1.0,0.0,0.0,-0.02736399793773192,0.9775797516590543,2015,50,100,0.9775797516590543
2015-05-07,8057.2998046875,-0.004903074634123761,8590.07900390625,8532.9275,1,1.0,0.0,0.0,-0.004903074634123761,0.9727866051758618,2015,50,100,0.9727866051758618
2015-05-08,8191.5,0.01665572816769534,8576.0030078125,8529.459501953124,1,1.0,0.0,0.0,0.01665572816769534,0.9889890744368461,2015,50,100,0.9889890744368461
2015-05-11,8325.25,0.01632790087285607,8565.836015625,8528.329501953125,1,1.0,0.0,0.0,0.01632790087285607,1.0051371900085886,2015,50,100,1.0051371900085886
2015-05-12,8126.9501953125,-0.02381908107113906,8553.276015625,8526.192001953124,1,1.0,0.0,0.0,-0.02381908107113906,0.9811957457921571,2015,50,100,0.9811957457921571
2015-05-13,8235.4501953125,0.013350641678914421,8542.74302734375,8524.99,1,1.0,0.0,0.0,0.013350641678914421,0.9942953386111033,2015,50,100,0.9942953386111033
2015-05-14,8224.2001953125,-0.0013660455388829762,8531.88203125,8524.302998046875,1,1.0,0.0,0.0,-0.0013660455388829762,0.9929370858994615,2015,50,100,0.9929370858994615
2015-05-15,8262.349609375,0.004638677701966021,8523.45203125,8524.685498046874,0,1.0,0.0,0.0,0.004638677701966021,0.9975430010192785,2015,50,100,0.9975430010192785
2015-05-18,8373.650390625,0.013470838987944989,8514.033046875,8526.226005859375,0,0.0,1.0,0.0005,-0.0005,0.9970442295187689,2015,50,100,0.9970442295187689
2015-05-19,8365.650390625,-0.0009553778372400901,8502.2110546875,8529.206508789062,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-05-20,8423.25,0.006885251795789804,8490.7510546875,8533.141010742187,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-05-21,8421.0,-0.00026711779894939003,8480.718046875,8535.758012695313,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-05-22,8458.9501953125,0.004506613859696085,8471.14205078125,8538.095512695312,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-05-25,8370.25,-0.010485957862909845,8463.41205078125,8538.558012695312,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-05-26,8339.349609375,-0.0036916926764433144,8455.958046875,8539.281508789063,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-05-27,8334.599609375,-0.0005695887835976965,8448.65103515625,8540.88650390625,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-05-28,8319.0,-0.00187166871908917,8439.51103515625,8542.069501953125,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-05-29,8433.650390625,0.013781751487558669,8435.22904296875,8543.9430078125,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-01,8433.400390625,-2.964315431874809e-05,8431.23404296875,8545.79451171875,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-02,8236.4501953125,-0.023353592405198742,8421.49705078125,8545.33201171875,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-03,8135.10009765625,-0.012305070176218624,8410.481044921875,8542.728510742187,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-04,8130.64990234375,-0.0005470363313393456,8400.40103515625,8540.251005859374,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-05,8114.7001953125,-0.001961676769116849,8391.27703125,8540.124506835937,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-08,8044.14990234375,-0.008694134258897646,8381.142021484375,8539.545004882813,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-09,8022.39990234375,-0.0027038282806817193,8370.731015625,8537.4230078125,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-10,8124.4501953125,0.012720668903445809,8362.6040234375,8535.822509765625,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-11,7965.35009765625,-0.019582875620068996,8355.068017578125,8532.246010742187,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-12,7982.89990234375,0.0022032684655837187,8347.8980078125,8529.081005859374,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-15,8013.89990234375,0.003883300602441242,8338.330009765625,8526.444506835938,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-16,8047.2998046875,0.004167746384501569,8329.456005859374,8521.976000976563,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-17,8091.5498046875,0.005498738840850059,8319.562001953125,8517.753500976563,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-18,8174.60009765625,0.010263830165222254,8309.85599609375,8513.9925,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-19,8224.9501953125,0.006159334653041526,8301.14900390625,8509.286005859374,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-22,8353.099609375,0.015580570218593381,8293.92298828125,8505.522001953124,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-23,8381.5498046875,0.003405944696333929,8285.98798828125,8501.72349609375,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-24,8360.849609375,-0.002469733616678238,8277.59798828125,8496.97599609375,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-25,8398.0,0.00444337505883885,8268.87798828125,8491.85099609375,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-26,8381.099609375,-0.0020124304149797823,8262.3659765625,8486.518994140624,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-29,8318.400390625,-0.00748102536329065,8256.613984375,8480.179501953126,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-06-30,8368.5,0.006022745602803914,8255.0219921875,8475.775498046874,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-01,8453.0498046875,0.01010334046573469,8256.52798828125,8472.3319921875,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-02,8444.900390625,-0.0009640797405430224,8256.8319921875,8469.215498046875,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-03,8484.900390625,0.004736586359787687,8258.56400390625,8466.8275,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-06,8522.150390625,0.004390151714822377,8262.90201171875,8464.932001953124,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-07,8510.7998046875,-0.0013318922357890006,8268.84201171875,8463.429501953126,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-08,8363.0498046875,-0.01736029555278973,8270.391015625,8461.79650390625,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-09,8328.5498046875,-0.004125289314989233,8272.16701171875,8459.42650390625,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-10,8360.5498046875,0.0038422055160178825,8275.7480078125,8456.757998046874,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-13,8459.650390625,0.011853357524637564,8278.30201171875,8454.23900390625,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-14,8454.099609375,-0.0006561478304294432,8280.8880078125,8450.725,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-15,8523.7998046875,0.008244543893853207,8289.42400390625,8447.869501953124,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-16,8608.0498046875,0.009884089482447456,8300.43900390625,8445.25900390625,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-17,8609.849609375,0.00020908390731189108,8308.80599609375,8442.404501953126,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-20,8603.4501953125,-0.0007432666484129546,8314.37,8440.1030078125,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-21,8529.4501953125,-0.00860120048586066,8322.42,8437.8480078125,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-22,8633.5,0.012198887654526924,8330.38099609375,8436.56201171875,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-23,8589.7998046875,-0.005061700968610694,8337.69298828125,8434.787509765625,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-24,8521.5498046875,-0.00794547038951432,8342.8769921875,8433.16451171875,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-27,8361.0,-0.01884044667546103,8342.623984375,8428.328515625,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-28,8337.0,-0.002870470039468942,8342.0509765625,8422.131015625,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-29,8375.0498046875,0.004563968416396724,8341.08697265625,8415.919013671875,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-30,8421.7998046875,0.005582056356707721,8341.10296875,8410.9105078125,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-07-31,8532.849609375,0.013185994355469077,8342.58095703125,8406.86150390625,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-08-03,8543.0498046875,0.0011954031512864116,8346.036953125,8404.724501953126,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-08-04,8516.900390625,-0.00306089917070973,8349.58796875,8402.7730078125,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-08-05,8567.9501953125,0.005993941733038577,8354.25498046875,8401.4530078125,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-08-06,8588.650390625,0.002416003226048735,8359.64798828125,8399.57951171875,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-08-07,8564.599609375,-0.002800298085977815,8362.26697265625,8398.7480078125,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-08-10,8525.599609375,-0.004553627931107251,8364.11095703125,8397.6725,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-08-11,8462.349609375,-0.007418833032042493,8368.6289453125,8395.062998046875,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-08-12,8349.4501953125,-0.013341379081930671,8372.915947265625,8391.69849609375,0,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-08-13,8355.849609375,0.0007664473603414823,8377.41994140625,8388.91048828125,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-08-14,8518.5498046875,0.01947141259339502,8385.49693359375,8388.386982421875,0,0.0,0.0,0.0,0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-08-17,8477.2998046875,-0.004842373519645449,8394.159931640625,8387.6509765625,1,0.0,0.0,0.0,-0.0,0.9970442295187689,2015,50,100,0.9970442295187689
2015-08-18,8466.5498046875,-0.0012680924643075908,8403.0429296875,8386.88697265625,1,1.0,1.0,0.0005,-0.0017680924643075908,0.9952813631299755,2015,50,100,0.9952813631299755
2015-08-19,8495.150390625,0.0033780685872379923,8410.45693359375,8386.530478515626,1,1.0,0.0,0.0,0.0033780685872379923,0.9986434918382283,2015,50,100,0.9986434918382283
2015-08-20,8372.75,-0.014408266481082843,8418.604931640624,8386.836474609376,1,1.0,0.0,0.0,-0.014408266481082843,0.9842547702882241,2015,50,100,0.9842547702882241
2015-08-21,8299.9501953125,-0.008694849922367243,8424.9459375,8386.42197265625,1,1.0,0.0,0.0,-0.008694849922367243,0.9756968227751939,2015,50,100,0.9756968227751939
2015-08-24,7809.0,-0.05915098088055637,8420.847939453124,8379.588974609374,1,1.0,0.0,0.0,-0.05915098088055637,0.9179833986659988,2015,50,100,0.9179833986659988
2015-08-25,7880.7001953125,0.009181738418811536,8417.515947265625,8373.4859765625,1,1.0,0.0,0.0,0.009181738418811536,0.9264120821053615,2015,50,100,0.9264120821053615
